ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0001937035-25-000003	YES	101	0001937035	Polen Capital Opportunistic High Yield Fund	C/O GLOBAL TRUST COMPANY	12 GILL STREET, SUITE 2600	WOBURN	MA	MASSACHUSETTS	01801	781.932.4010	DELAWARE							Other	Polen Capital Opportunistic High Yield Fund is a protected series of Polen Capital Funds LLC	withinFiveYears	2022
0001711925-25-000002	YES	101	0001711925	Housing Trust Silicon Valley	75 E. SANTA CLARA ST., STE. 1350		SAN JOSE	CA	CALIFORNIA	95113	4084363450	CALIFORNIA							Corporation		overFiveYears	
0001905492-25-000001	YES	101	0001905492	SJ Medconnect, Inc.	77 ALVISO STREET		SANTA CLARA	CA	CALIFORNIA	95050	5163592924	DELAWARE							Corporation		overFiveYears	
0002074005-25-000001	YES	101	0002074005	Manifold Investments, LLC	338 MAIN STREET	10F	SAN FRANCISCO	CA	CALIFORNIA	94105	5103667097	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002074149-25-000002	YES	101	0002074149	SMDD Old Katy Road Office, Ltd	9300 RESEARCH BLVD	STE 250	AUSTIN	TX	TEXAS	78759	512-483-3809	TEXAS							Limited Partnership		withinFiveYears	2025
0001632777-25-000009	YES	101	0001632777	Mobile Money Americas Corp.	1712 PIONEER AVENUE	SUITE 257	CHEYENNE	WY	WYOMING	82001	9294018966	WYOMING				Mobile Money Americas Corp			Corporation		overFiveYears	
0001727689-25-000044	YES	101	0001621906	Western Uranium & Vanadium Corp.	5 CHURCH STREET		TORONTO	A6	ONTARIO, CANADA	M5E 1M2	(970) 864-2125	ONTARIO, CANADA	Western Uranium Corp.	Homeland Uranium Inc.		Western Uranium Corp	HOMELAND URANIUM INC.		Corporation		overFiveYears	
0001608716-25-000001	YES	101	0001608716	Radiology Partners Holdings, LLC	2330 Utah Avenue	Suite 200	El Segundo	CA	CALIFORNIA	90245	(310) 321-7650	DELAWARE							Limited Liability Company		overFiveYears	
0002073851-25-000001	YES	101	0002073851	APX RE FUND LLC	8 THE GREEN, SUITE A		DOVER	DE	DELAWARE	19901	928-208-6258	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002030976-25-000001	YES	101	0002030976	Active Membranes, Inc.	19300 RINALDI STREET	#8599	NORTHRIDGE	CA	CALIFORNIA	91327	(818) 300-3383	DELAWARE	Active Membranes LLC						Corporation		withinFiveYears	2024
0001062993-25-012008	YES	101	0001804448	CELESTIAL THERAPEUTICS INC.	4790 IRVINE BLVD., SUITE 105332		IRVINE	CA	CALIFORNIA	92620	9494022388	DELAWARE							Corporation		overFiveYears	
0001995114-25-000001	YES	101	0001995114	PIMEE ENERGY INC.	SUITE 1020, 909 - 11 AVENUE SW		CALGARY	A0	ALBERTA, CANADA	T2R 1L7	403-269-9550	ALBERTA, CANADA							Corporation		withinFiveYears	2020
0001886862-25-000001	YES	101	0001886862	Urbanite Fund 5, LLC	C/O URBANITE CAPITAL, LLC	1 SANSOME STREET, SUITE 2080	SAN FRANCISCO	CA	CALIFORNIA	94104	(415) 986-8888	CALIFORNIA							Limited Liability Company		withinFiveYears	2021
0001977983-25-000003	YES	101	0001977983	Polen Capital Total Return Credit Fund	C/O GLOBAL TRUST COMPANY	12 GILL STREET, SUITE 2600	WOBURN	MA	MASSACHUSETTS	01801	781.932.4010	DELAWARE							Other	The Issuer is a protected series of Polen Capital Funds LLC	withinFiveYears	2023
0002053148-25-000003	YES	101	0002053148	Out Partners Fund 1, LP	8 THE GREEN	STE A	DOVER	DE	DELAWARE	19901	925-478-1974	DELAWARE							Limited Partnership		withinFiveYears	2024
0001982688-25-000001	YES	101	0001982688	Diversified Private Equity Fund LP	11440 W BERNARDO COURT, #390		SAN DIEGO	CA	CALIFORNIA	92127	858-613-9191	DELAWARE							Limited Partnership		withinFiveYears	2023
0001641505-25-000002	YES	101	0001641505	Analytics for Life Inc.	100 KING ST W SUITE 5600		TORONTO	A6	ONTARIO, CANADA	M5X 1C9	865-223-2262	ONTARIO, CANADA				Analytics for Life, Inc.	Analytics 4 Life, Inc.		Corporation		overFiveYears	
0002073668-25-000001	YES	101	0002073668	AVSF - Belong Health 2025, LLC	70 Federal Street	6th Floor	Boston	MA	MASSACHUSETTS	02110	603-518-8112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001688522-25-000004	YES	101	0001688522	Philotimo Fund, LP	6810 LYONS TECHNOLOGY CIRCLE	SUITE 160	COCONUT CREEK	FL	FLORIDA	33076	631-863-3100	FLORIDA							Limited Partnership		overFiveYears	
0000905148-25-002197	YES	101	0001885775	Inflation Defender Hedge Fund, L.P.	100 N Biscayne Blvd., Suite 1315		Miami	FL	FLORIDA	33132	786-532-1720	DELAWARE							Limited Partnership		withinFiveYears	2021
0002009386-25-000003	YES	101	0002009386	Philotimo SPV I, LP	6810 LYONS TECHNOLOGY CIRCLE	SUITE 160	COCONUT CREEK	FL	FLORIDA	33073	631-863-3100	FLORIDA							Limited Partnership		withinFiveYears	2020
0000919574-25-003746	YES	101	0002071576	Bonside Series, LLC - Series 119	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002050947-25-000002	YES	101	0002050947	AFL INVESTMENTS LLC	42231 6TH STREET WEST	SUITE 204	LANCASTER	CA	CALIFORNIA	93534	(858) 776-5785	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001948672-25-000003	YES	101	0001948672	Polen Capital Global Growth Fund	C/O GLOBAL TRUST COMPANY	12 GILL STREET, SUITE 2600	WOBURN	MA	MASSACHUSETTS	01801	781.932.4010	DELAWARE							Other	Polen Capital Global Growth Fund is a protected series of Polen Capital Funds LLC	withinFiveYears	2022
0002073613-25-000001	YES	101	0002073613	AVSF - Machina Labs 2025, LLC	70 Federal Street	6th Floor	Boston	MA	MASSACHUSETTS	02110	603-518-8112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003743	YES	101	0002065177	Bonside Series, LLC - Series 118	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001398344-25-012030	YES	101	0001524779	FM FIFTH AVENUE FUND, LTD.	155 E. 44TH STREET	21ST FLOOR	NEW YORK	NY	NEW YORK	10017	(212) 872-9640	CAYMAN ISLANDS							Corporation		overFiveYears	
0001688522-25-000003	YES	101	0001688522	Philotimo Fund, LP	6810 LYONS TECHNOLOGY CIRCLE	SUITE 160	COCONUT CREEK	FL	FLORIDA	33076	631-863-3100	FLORIDA							Limited Partnership		overFiveYears	
0000919574-25-003741	YES	101	0002065178	Bonside Series, LLC - Series 117	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0000905148-25-002196	YES	101	0001552484	Polaris Aggressive Technology Trader Fund #1 LLC	825 Lowcountry Blvd., Ste 206		Mount Pleasant	SC	SOUTH CAROLINA	29464	843-414-4000	DELAWARE							Limited Liability Company		overFiveYears	
0002073574-25-000001	YES	101	0002073574	NeuroVice, Inc.	1235 EAST BLVD SUITE E	PMB 2001	CHARLOTTE	NC	NORTH CAROLINA	28203	520-668-6907	DELAWARE							Corporation		withinFiveYears	2025
0001948726-25-000003	YES	101	0001948726	Polen Capital International Growth Fund	C/O GLOBAL TRUST COMPANY	12 GILL STREET, SUITE 2600	WOBURN	MA	MASSACHUSETTS	01801	781.932.4010	DELAWARE							Other	Polen Capital International Growth Fund is a protected series of Polen Capital Funds LLC	withinFiveYears	2022
0000950123-25-006092	YES	101	0002026115	Magvation Inc.	300 South 4th Street, 6th Floor		Las Vegas	NV	NEVADA	89101	303-947-1569	NEVADA	Magvation LLC						Corporation		withinFiveYears	2023
0002046801-25-000003	YES	101	0002046801	Khloud, Inc.	6600 SUNSET BLVD.	FLOOR 2	LOS ANGELES	CA	CALIFORNIA	90028	415-466-8550	DELAWARE	Khloud LLC						Corporation		withinFiveYears	2024
0000919574-25-003739	YES	101	0002065179	Bonside Series, LLC - Series 116	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001398344-25-012025	YES	101	0001524778	FM FIFTH AVENUE FUND, LP	155 E. 44TH STREET	21ST FLOOR	NEW YORK	NY	NEW YORK	10017	(212) 872-9600	DELAWARE							Limited Partnership		overFiveYears	
0000919574-25-003737	YES	101	0002065180	Bonside Series, LLC - Series 115	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001641172-25-015872	YES	101	0001804792	ARES STRATEGIC MINING INC.	SUITE 1001-409 GRANVILLE STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6C 1T2	604-566-8570	BRITISH COLUMBIA, CANADA							Corporation		overFiveYears	
0000919574-25-003735	YES	101	0002065181	Bonside Series, LLC - Series 114	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001701572-25-000002	YES	101	0001701572	GREEN MATTERS TECHNOLOGIES INC.	105 - 26868 56TH AVE		LANGLEY	A1	BRITISH COLUMBIA, CANADA	V4W 1N9	604-620-9564	BRITISH COLUMBIA, CANADA				GREEN MATTERS INC.			Corporation		overFiveYears	
0000919574-25-003733	YES	101	0002065182	Bonside Series, LLC - Series 112	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0000919574-25-003731	YES	101	0002065183	Bonside Series, LLC - Series 111	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0000919574-25-003729	YES	101	0002065184	Bonside Series, LLC - Series 110	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001908128-25-000001	YES	101	0001908128	Supply Wisdom Inc	228 Park Ave S PMB 20253		NEW YORK	NY	NEW YORK	10003	212-547-9481	DELAWARE							Corporation		overFiveYears	
0000919574-25-003727	YES	101	0002064521	Bonside Series, LLC - Series 9	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001213900-25-056274	YES	101	0001718895	SEGALL BRYANT & HAMILL EMERGING MARKETS OFFSHORE FUND, LTD.	C/O MOURANT OZANNES	94 SOLARIS AVENUE, CAMANA BAY	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1108	(312) 474-1222	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0001948690-25-000003	YES	101	0001948690	Polen Capital Global SMID Co Growth Fund	C/O GLOBAL TRUST COMPANY	12 GILL STREET, SUITE 2600	WOBURN	MA	MASSACHUSETTS	01801	781.932.4010	DELAWARE				Polen Capital International Small Co Growth Fund			Other	Polen Capital Global SMID Company Growth Fund is a protected series of Polen Capital Funds LLC	withinFiveYears	2022
0000919574-25-003725	YES	101	0002064522	Bonside Series, LLC - Series 8	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001213900-25-056271	YES	101	0001671537	SEGALL BRYANT & HAMILL EMERGING MARKETS SMALL CAP FUND, LP	10 S. WACKER DRIVE	SUITE 3100	CHICAGO	IL	ILLINOIS	60606	(312) 474-4110	DELAWARE							Limited Partnership		overFiveYears	
0000919574-25-003723	YES	101	0002064523	Bonside Series, LLC - Series 7	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001213900-25-056265	YES	101	0001718885	SEGALL BRYANT & HAMILL EMERGING MARKETS FUND, LP	10 S. WACKER DRIVE	SUITE 3100	CHICAGO	IL	ILLINOIS	60606	(312) 474-4110	DELAWARE							Limited Partnership		overFiveYears	
0000919574-25-003721	YES	101	0002064524	Bonside Series, LLC - Series 6	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002000723-25-000003	YES	101	0002000723	Uni Express Inc.	300 - 10271 Shellbridge Way		RICHMOND	A1	BRITISH COLUMBIA, CANADA	V6X 2W8	778-887-4284	BRITISH COLUMBIA, CANADA							Corporation		overFiveYears	
0001200876-25-000029	YES	101	0002072279	IMX Power Holdings LLC	254 CHAPMAN ROAD STE 208 18211		NEWARK	DE	DELAWARE	19702	52 55 4554 5021	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002056514-25-000001	YES	101	0002056514	Rivergate Capital Fund II, LP	501 ELM AVENUE		WACO	TX	TEXAS	76704	254-503-5003	DELAWARE							Limited Partnership		withinFiveYears	2024
0002073709-25-000002	YES	101	0002073709	InvestX Series (OPN-U3 QP), a Series of InvestX Master LLC	19 FULTON STREET	SUITE 300	NEW YORK	NY	NEW YORK	10038	212-390-9270	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003719	YES	101	0002064525	Bonside Series, LLC - Series 5	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001937029-25-000003	YES	101	0001937029	Polen Capital Floating Rate Loan Fund	C/O GLOBAL TRUST COMPANY	12 GILL STREET, SUITE 2600	WOBURN	MA	MASSACHUSETTS	01801	781.932.4010	DELAWARE							Other	Polen Capital Floating Rate Loan Fund is a protected series of Polen Capital Funds LLC	withinFiveYears	2022
0000919574-25-003717	YES	101	0002064526	Bonside Series, LLC - Series 4	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002061970-25-000002	YES	101	0002031357	JS VENTURE FUND LLC SERIES A23	585 STEWART AVE	SUITE L60C	GARDEN CITY	NY	NEW YORK	11530	516-257-7001	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001213900-25-056220	YES	101	0000746210	Oblong, Inc.	110 16TH STREET	SUITE 1400-1024	DENVER	CO	COLORADO	80202	(213) 683-8863 ext.5	DELAWARE				GLOWPOINT, INC.	GLOWPOINT INC	WIRE ONE TECHNOLOGIES INC	Corporation		overFiveYears	
0001981823-25-000001	YES	101	0001981823	Argon Ventures II, L.P.	112 BALL'S HILL ROAD		CONCORD	MA	MASSACHUSETTS	01742	617-575-9593	DELAWARE							Limited Partnership		withinFiveYears	2023
0000919574-25-003715	YES	101	0002064527	Bonside Series, LLC - Series 3	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001967404-25-000002	YES	101	0001967404	Black Bridge Opportunity Debt Fund I, LLC	2262 SOUTH 1200 WEST		WOODS CROSS	UT	UTAH	84087	801-232-8273	DELAWARE							Limited Liability Company		withinFiveYears	2023
0000919574-25-003713	YES	101	0002064528	Bonside Series, LLC - Series 2	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0000919574-25-003709	YES	101	0002064529	Bonside Series, LLC - Series 1	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002071048-25-000001	NO	102	0002071047	GMO World Market Neutral Fund (Feeder), L.P.	C/O GMO INVESTMENT PARTNERS, LLC	53 STATE STREET, 33RD FLOOR	BOSTON	MA	MASSACHUSETTS	02109	617-330-7500	DELAWARE							Limited Partnership		withinFiveYears	2025
0002071048-25-000001	YES	101	0002071048	GMO World Market Neutral Fund, L.P.	C/O GMO INVESTMENT PARTNERS, LLC	53 STATE STREET, 33RD FLOOR	BOSTON	MA	MASSACHUSETTS	02109	617-330-7500	DELAWARE							Limited Partnership		withinFiveYears	2025
0002059113-25-000001	YES	101	0002059113	1789 CAPITAL ODYSSEY II, LP	214 BRAZILIAN AVENUE	SUITE 200-J	PALM BEACH	FL	FLORIDA	33480	561-805-3588	DELAWARE							Limited Partnership		withinFiveYears	2025
0000932440-25-000011	YES	101	0002045048	Government Lease Holdings 2 DST	C/O NET LEASE CAPITAL ADVISORS LLC	10 TARA BOULEVARD, SUITE 501	NASHUA	NH	NEW HAMPSHIRE	03062	603-686-8276	DELAWARE							Other	Delaware Statutory Trust	withinFiveYears	2024
0001878646-25-000013	YES	101	0001056943	PEOPLES FINANCIAL SERVICES CORP.	102 E. DRINKER STREET		DUNMORE	PA	PENNSYLVANIA	18512	570-346-7741	PENNSYLVANIA				PEOPLES FINANCIAL SERVICES CORP/			Corporation		overFiveYears	
0001231919-25-000081	YES	101	0001922942	Album MSL-C, L.P.	3451 NORTH TRIUMPH BLVD., #200		LEHI	UT	UTAH	84043	(385) 352-888	DELAWARE							Limited Partnership		withinFiveYears	2022
0001231919-25-000080	YES	101	0002074110	Blacksmith Software Inc.	95 THIRD STREET, 2ND FLOOR		SAN FRANCISCO	CA	CALIFORNIA	94103	6282947195	DELAWARE							Corporation		withinFiveYears	2024
0001641172-25-015841	YES	101	0001857044	Indaptus Therapeutics, Inc.	3 COLUMBUS CIRCLE		NEW YORK	NY	NEW YORK	10019	(646) 427-2727	DELAWARE				Intec Parent Inc.			Corporation		withinFiveYears	2021
0002059109-25-000002	YES	101	0002059109	1789 CAPITAL PATRIOT LP	214 BRAZILIAN AVENUE	SUITE 200-J	PALM BEACH	FL	FLORIDA	33480	561-805-3588	DELAWARE							Limited Partnership		withinFiveYears	2025
0001964728-25-000009	YES	101	0001964728	Bloodhound Tracking Device, Inc	309 HENRIETTA STREET		WEBSTER	TX	TEXAS	77598	281-554-9099	DELAWARE				Blood Tracking Device, Inc			Corporation		withinFiveYears	2022
0001462108-25-000002	YES	101	0001462108	Lithotripsy Institute of Indiana, LLC	1990 Steam Way	Suite A102	Round Rock	TX	TEXAS	78665	5123282892	INDIANA							Limited Liability Company		overFiveYears	
0001914831-25-000003	YES	101	0001914831	Aktivate, Inc.	99 WALL STREET, #2039		NEW YORK	NY	NEW YORK	10005	(516) 236-6776	DELAWARE				FamX Inc			Corporation		withinFiveYears	2020
0000919574-25-003702	YES	101	0001494514	LANSDOWNE EUROPEAN LONG ONLY FEEDER FUND LTD.	CITCO FUND SERVICES (IRELAND) LTD	CUSTOM HOUSE PLAZA, BLOCK 6	DUBLIN	L2	IRELAND	1	353-1-776-9903	CAYMAN ISLANDS	Lansdowne European Long Only Feeder Fund Ltd			Lansdowne European Long Only Feeder Fund Ltd.			Other	Cayman Islands Exempted Company	overFiveYears	
0002000431-25-000004	YES	101	0002000431	Switchboard Health, Inc.	1775 W. State St., #269		Boise	ID	IDAHO	83702	206-660-0220	DELAWARE	Alpha Health Analytics, Inc.						Corporation		withinFiveYears	2022
0002073426-25-000001	YES	101	0002073426	Newland NC Self Storage, LLC	190 ROTHBURY DRIVE		CARTHAGE	NC	NORTH CAROLINA	28327	720-353-0275	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2024
0000919574-25-003698	YES	101	0001551185	LMR ALPHA RATES TRADING FUND Ltd	SOUTH CHURCH STREET	UGLAND HOUSE, BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	011-020-7664-1730	CAYMAN ISLANDS				LMR GLOBAL OPPORTUNITIES FUND Ltd			Other	Cayman Islands Exempted Company	overFiveYears	
0002061970-25-000001	YES	101	0002061970	JS OPPORTUNITY FUND LLC SERIES Q28	585 STEWART AVE	SUITE L60C	GARDEN CITY	NY	NEW YORK	11530	516-257-7001	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002031357-25-000001	YES	101	0002061965	JS VENTURE FUND LLC SERIES A28	585 STEWART AVE	SUITE L60C	GARDEN CITY	NY	NEW YORK	11530	516-257-7001	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002049100-25-000003	YES	101	0002049100	Jefferies Direct Lending Fund III LP	520 MADISON AVE	12TH FLOOR	NEW YORK	NY	NEW YORK	10022	2127082612	DELAWARE				Jefferies Direct Lending Fund III P			Limited Partnership		withinFiveYears	2024
0001566589-25-000005	YES	101	0001816275	Post Traditional High Yield Offshore Ltd	CAYMAN CORPORATE CENTRE	27 HOSPITAL ROAD, GEORGETOWN	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9008	3109969600	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2020
0000919574-25-003695	YES	101	0001454540	TEGEAN FUND, LP	405 LEXINGTON AVENUE	26TH FLOOR, SUITE 2622	NEW YORK	NY	NEW YORK	10174	(212) 201-1954	DELAWARE				TEGEAN FUND LP			Limited Partnership		overFiveYears	
0001950030-25-000002	YES	101	0001950030	WB COMMERCE HOLDINGS LLC	8245 SW TUALATIN SHERWOOD RD		TUALATIN	OR	OREGON	97062	971-998-5203	OREGON							Limited Liability Company		withinFiveYears	2022
0000919574-25-003694	YES	101	0001820166	BTG Pactual Consumer Asset Backed Investment Fund, LLC	601 LEXINGTON AVENUE, 57TH FLOOR		NEW YORK	NY	NEW YORK	10022	212.293.4600	DELAWARE							Limited Liability Company		withinFiveYears	2020
0001013594-25-000767	YES	101	0001981907	Avid Realty Partners LLC	14 EAST 33RD STREET	#7S	NEW YORK	NY	NEW YORK	10016	212-540-4540	MISSOURI							Limited Liability Company		overFiveYears	
0002072306-25-000001	YES	101	0002072306	Vested, Inc.	1304 CHENILLE CIRCLE		WESTON	FL	FLORIDA	33327	347-353-8593	DELAWARE							Corporation		overFiveYears	
0002027995-25-000002	YES	101	0002027995	Clever Capital Fund, LLC	3910 S RURAL RD, #104		TEMPE	AZ	ARIZONA	85282	949-296-7502	NEVADA							Limited Liability Company		withinFiveYears	2024
0000919574-25-003691	YES	101	0001646325	MayTech Global Innovation Partners LP	950 THIRD AVENUE	18TH FLOOR	NEW YORK	NY	NEW YORK	10022	212-899-2730	DELAWARE							Limited Partnership		overFiveYears	
0000919574-25-003689	YES	101	0001373990	ARMOR QUALIFIED, L. P.	ARMOR ADVISORS, L.L.C.	410 PARK AVE SUITE 530	NEW YORK	NY	NEW YORK	10022	646-873-8501	DELAWARE				ARMOR QUALIFIED, L.P.	ARMOR QUALIFIED L P		Limited Partnership		overFiveYears	
0000919574-25-003687	YES	101	0001072995	ARMOR CAPITAL PARTNERS, L.P.	ARMOR ADVISORS, L.L.C.	410 PARK AVENUE, SUITE 530	NEW YORK	NY	NEW YORK	10022	(646) 873-8501	DELAWARE				ARMOR CAPITAL PARTNERS L P			Limited Partnership		overFiveYears	
0002074090-25-000001	YES	101	0002074090	Salestools AI Inc.	STRADA MIRCEA ELIADE 21A		VOLUNTARI	S5	ROMANIA	079910	40 740 062 038	DELAWARE							Corporation		withinFiveYears	2024
0002025543-25-000003	YES	101	0002025543	Holly Ventures Fund I, L.P.	c/o Holly Ventures	1032 Irving St. PMB #507	San Francisco	CA	CALIFORNIA	94122	415-878-6585	DELAWARE							Limited Partnership		withinFiveYears	2024
0002073726-25-000001	YES	101	0002073726	AccessGrid Apr 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002073827-25-000001	YES	101	0002073827	SkyKnight Income IV, LLC	C/O SKYKNIGHT CAPITAL, L.P.	1 LETTERMAN DR., BLDG C, STE 3-950	SAN FRANCISCO	CA	CALIFORNIA	94129	415-914-0780	DELAWARE							Limited Liability Company		withinFiveYears	2025
