ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002108934-26-000001	YES	101	0002108934	BR-0114 Fund I, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2026
0002122722-26-000001	YES	101	0002122722	HF Milana Reserve LLC	4990 BRADSTONE LOOP		GROVE CITY	OH	OHIO	43123	3172103209	OHIO							Limited Liability Company		withinFiveYears	2026
0000902664-26-001707	YES	101	0001550306	Carrhae Capital Fund LP	C/O CARRHAE CAPITAL GP LTD	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	44 20 3205 4888	DELAWARE							Limited Partnership		overFiveYears	
0000902664-26-001706	YES	101	0001801174	11 Capital Offshore Fund Ltd	C/O MAPLES CORPORATE SERVICES LIMITED	ULGAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0000902664-26-001705	YES	101	0001801173	11 Capital Onshore Fund LP	17 OLD KINGS HIGHWAY SOUTH	SUITE 260	DARIEN	CT	CONNECTICUT	06820	646-989-3735	DELAWARE							Limited Partnership		overFiveYears	
0000902664-26-001704	YES	101	0001313716	PALOMA INTERNATIONAL LTD	C/O MAPLES AND CALDER	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	441.292.9294	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0000902664-26-001703	YES	101	0000822064	PALOMA PARTNERS L.L.C.	TWO AMERICAN LANE		GREENWICH	CT	CONNECTICUT	06836-2571	203-862-8000	DELAWARE	Paloma Partners LP	Paloma Partners LLC		PALOMA PARTNERS LP	PALOMA PARTNERS LLC		Limited Liability Company		overFiveYears	
0000902664-26-001702	YES	101	0001538561	Carrhae Capital Master Fund Ltd	C/O CARRHAE CAPITAL MASTER FUND LTD	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	44-20-3205-4888	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0000902664-26-001701	YES	101	0001720669	Tower Bay Municipal Bond Opportunity Overseas Fund Ltd	C/O OGIER GLOBAL (CAYMAN) LIMITED	89 NEXUS WAY	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9009	203-610-8806	CAYMAN ISLANDS				Good Hill Municipal Bond Opportunity Overseas Fund Ltd			Corporation		overFiveYears	
0000902664-26-001700	YES	101	0001670657	Tower Bay Municipal Bond Opportunity Fund LP	C/O TOWER BAY CAPITAL LLC	700 CANAL STREET, SUITE 12E	STAMFORD	CT	CONNECTICUT	06902	203-610-8806	DELAWARE				Good Hill Municipal Bond Opportunity Fund LP			Limited Partnership		overFiveYears	
0000902664-26-001699	YES	101	0001970542	Florin Court Capital Fund LP	C/O FLORIN COURT CAPITAL GP LIMITED	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	44-2070163473	DELAWARE							Limited Partnership		withinFiveYears	2023
0002081247-26-000002	YES	101	0002081247	RD-I A LLC	3019 OCEAN PARK BLVD	STE 225	SANTA MONICA	CA	CALIFORNIA	90405	847-404-4741	CALIFORNIA							Limited Liability Company		withinFiveYears	2025
0002116906-26-000001	YES	101	0002116906	Bios 2026 Co-Invest, LP	1751 RIVER RUN	SUITE 400	FORT WORTH	TX	TEXAS	76107	8173456829	DELAWARE							Limited Partnership		withinFiveYears	2026
0002121574-26-000001	YES	101	0002121574	Colton Apartments Investors LLC	3295 W ELDER STREET	STE 300	BOISE	ID	IDAHO	83705	208-291-6312	IDAHO							Limited Liability Company		withinFiveYears	2026
0002076788-26-000002	YES	101	0002076788	Stovall Capital, LLC	1221 E 70th Avenue		Anchorage	AK	ALASKA	99518	214-984-04567	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002122899-26-000001	YES	101	0002122899	Summus Property Holdings LLC	289 5TH STREET E	UNIT 9	SAINT PAUL	MN	MINNESOTA	55101	6512430974	MINNESOTA							Limited Liability Company		withinFiveYears	2026
0002122345-26-000001	YES	101	0002122345	Dolphin International Holdco LLC	12130 MILLENNIUM DR	2ND FLOOR, OFFICE 192	LOS ANGELES	CA	CALIFORNIA	90094	2133496818	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002113387-26-000001	YES	101	0002113387	Evolved Robotics, Inc.	230 EDINBURGH DR.		CAMANO ISLAND	WA	WASHINGTON	98282	(425) 293-2239	DELAWARE	Evolvd Robotics, Inc.						Corporation		withinFiveYears	2025
0002117523-26-000001	YES	101	0002117523	Texas Oil Partners LLC Sealy 1 LP	3102 OAK LAWN AVE, STE 520		DALLAS	TX	TEXAS	75219	214-680-6323	TEXAS							Limited Partnership		withinFiveYears	2026
0002020048-26-000004	YES	101	0002020048	Averna Therapeutics Inc.	134 COOLIDGE AVENUE		WATERTOWN	MA	MASSACHUSETTS	10022	972 73 2822600	DELAWARE				Exsilio Therapeutics Inc.			Corporation		withinFiveYears	2022
0002112821-26-000001	YES	101	0002112821	Tale Venture Partners Fund II, LP	808 MARKET ST.		CAMDEN	NJ	NEW JERSEY	08102	856-831-9685	DELAWARE							Limited Partnership		withinFiveYears	2025
0001849400-26-000001	YES	101	0001849400	GDIF US Hedged Feeder Fund LP	C/O FIRST SENTIER INVESTORS	1290 AVENUE OF THE AMERICAS, FLOOR 17	NEW YORK	NY	NEW YORK	10104	212-497-9980	CAYMAN ISLANDS							Limited Partnership		overFiveYears	
0002106206-26-000001	YES	101	0002106206	Joule Co-Invest 2 L.P.	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002088324-26-000001	YES	101	0002088324	CAP91 Fund II LP	1001 HAXALL POINT	SUITE 703	RICHMOND	VA	VIRGINIA	23219	804-525-9249	DELAWARE							Limited Partnership		withinFiveYears	2025
0001131255-26-000003	YES	101	0001131255	PROPHET BRAND STRATEGY	150 Spear Street	Suite 1300	SAN FRANCISCO	CA	CALIFORNIA	94105	4156670909	CALIFORNIA							Corporation		overFiveYears	
0001534932-26-000001	YES	101	0001534932	EBDG, INC.	1900 W Nickerson Street	SUITE 301	SEATTLE	WA	WASHINGTON	98119	(206) 782-3082	WASHINGTON							Corporation		overFiveYears	
0002088379-26-000001	YES	101	0002088379	CAP91 Fund II B LP	1001 HAXALL POINT	SUITE 703	RICHMOND	VA	VIRGINIA	23219	804-525-9249	DELAWARE							Limited Partnership		withinFiveYears	2025
0002016138-26-000002	YES	101	0002016138	Reimenn Growth & Income Fund, LLC	3839 MCKINNEY AVE.	SUITE 155-2398	DALLAS	TX	TEXAS	75204	713-425-9413	TEXAS							Limited Liability Company		withinFiveYears	2024
0002029584-26-000003	YES	101	0002029584	Triple Private Equity Fund I CIV SCSp	3 RUE GABRIEL LIPPMANN		MUNSBACH	N4	LUXEMBOURG	L-5365	45 20340448	LUXEMBOURG							Other	Luxembourg special limited partnership	withinFiveYears	2023
0001315863-26-000249	YES	101	0002105812	400 Capital Merchant Street Fund LP	660 FIFTH AVENUE, 27TH FLOOR		NEW YORK	NY	NEW YORK	10103	212.612.3101	DELAWARE							Limited Partnership		withinFiveYears	2025
0002057096-26-000001	YES	101	0002057096	WTW Diversified Credit Fund, L.P.	233 SOUTH WACKER DRIVE	SUITE 1800	CHICAGO	IL	ILLINOIS	60606	703-258-8000	DELAWARE							Limited Partnership		withinFiveYears	2024
0002122344-26-000001	YES	101	0002122344	Rad Capital Partners Fund II LP	4201 MAIN STREET	SUITE 170	HOUSTON	TX	TEXAS	77002	832-264-4880	TEXAS							Limited Partnership		withinFiveYears	2026
0002057109-26-000001	YES	101	0002057109	WTW Real Assets Fund, L.P.	233 SOUTH WACKER DRIVE	SUITE 1800	CHICAGO	IL	ILLINOIS	60606	703-258-8000	DELAWARE							Limited Partnership		withinFiveYears	2024
0002121679-26-000003	YES	101	0002121679	Otovo ASA	TORGGATA 11, 0181		OSLO	Q8	NORWAY	00000	833-317-6937	NORWAY				Otovo USA			Corporation		overFiveYears	
0002122390-26-000001	YES	101	0002122390	Blue Owl Real Estate Net Lease Property Fund (B) LP	150 North Riverside Plaza	37th Floor	Chicago	IL	ILLINOIS	60606	312-448-7831	DELAWARE							Limited Partnership		withinFiveYears	2026
0001104659-26-032177	YES	101	0002115299	Socratic Eridu Holdings LLC	185 DARTMOUTH STREET, 7TH FLOOR		BOSTON	MA	MASSACHUSETTS	02116	617-772-4600	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002057125-26-000001	YES	101	0002057125	WTW Global Equity Focus Fund, LLC	233 SOUTH WACKER DRIVE	SUITE 1800	CHICAGO	IL	ILLINOIS	60606	703-258-8000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002122781-26-000001	YES	101	0002122781	Guidepost Energy LLC	2700 Technology Forest Blvd Ste 200		The Woodlands	TX	TEXAS	77381	281-773-8461	TEXAS							Limited Liability Company		withinFiveYears	2023
0001410109-26-000001	YES	101	0001410109	HORIZON KINETICS EQUITY OPPORTUNITIES FUND, LP	470 PARK AVENUE SOUTH	4TH FLOOR SOUTH	NEW YORK	NY	NEW YORK	10016	646-495-7347	DELAWARE				Kinetics Small Cap Partners LP			Limited Partnership		overFiveYears	
0002006917-26-000001	YES	101	0002006917	Maverick Labs, Inc.	1518 S ALAMO ST		SAN ANTONIO	TX	TEXAS	78204	904-612-5443	DELAWARE	Maverick Bioworks Inc.			Maverick BioMetals Inc.			Corporation		withinFiveYears	2022
0002118436-26-000001	YES	101	0002118436	Triple Trio Co-Invest SCSp	3 RUE GABRIEL LIPPMANN		MUNSBACH	N4	LUXEMBOURG	L-5365	45 31146582	LUXEMBOURG							Other	Luxembourg special limited partnership	withinFiveYears	2026
0002088228-26-000001	YES	101	0002088228	HF0 Fund VI-A, LP	1000 FULTON STREET		SAN FRANCISCO	CA	CALIFORNIA	94117	203-216-9907	DELAWARE							Limited Partnership		withinFiveYears	2025
0001974083-26-000001	YES	101	0001974083	WTW Liquid Diversifiers Fund, Ltd.	C/O MOURANT GOVERNANCE SERVICES (CAYMAN)	94 SOLARIS AVENUE	CAMANA BAY, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1108	703-258-8000	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2023
0002122144-26-000001	YES	101	0002122144	iCapital-WorldQuant Millennium SABER, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	2129947400	DELAWARE							Limited Partnership		withinFiveYears	2025
0001231919-26-000264	YES	101	0001681608	Matternet, Inc.	355 Ravendale Drive		Mountain View	CA	CALIFORNIA	94043	650-260-2727	DELAWARE							Corporation		overFiveYears	
0002101383-26-000002	YES	101	0002101383	Jackson Peak Capital Liquid Macro All Weather, LP	2001 Warfield Drive, Suite 202		NASHVILLE	TN	TENNESSEE	37215	415-697-4801	DELAWARE							Limited Partnership		withinFiveYears	2025
0002039538-26-000001	YES	101	0002039538	TG Private Market Opportunities Fund LP	300 BARR HARBOR DRIVE	SUITE 260	WEST CONSHOHOCKEN	PA	PENNSYLVANIA	19428	4842784017	DELAWARE							Limited Partnership		withinFiveYears	2023
0002111779-26-000001	YES	101	0002111779	Oncology Ventures Fund II-A LP	19885 PLANTERS BLVD	SUITE #D	BOCA RATON	FL	FLORIDA	33434	5168512311	DELAWARE							Limited Partnership		withinFiveYears	2025
0002122242-26-000001	YES	101	0002122242	Galaxy Plus Fund LLC - Icon Market Neutral Feeder Fund (596)	330 S. NAPERVILLE RD. STE 306		WHEATON	IL	ILLINOIS	60187	630-593-3613	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002045074-26-000001	YES	101	0002045074	Opus Ridge Fund LP	228 Park Ave S	PMB 978015	NEW YORK	NY	NEW YORK	10003	917-267-2077	DELAWARE							Limited Partnership		withinFiveYears	2024
0002111766-26-000001	YES	101	0002111766	Oncology Ventures Fund II LP	19885 PLANTERS BLVD	SUITE # D	BOCA RATON	FL	FLORIDA	33434	5168512311	DELAWARE							Limited Partnership		withinFiveYears	2025
0002116072-26-000001	YES	101	0002116072	Triple Private Equity Fund I SCSp	3 RUE GABRIEL LIPPMANN		MUNSBACH	N4	LUXEMBOURG	L-5365	45 31146582	LUXEMBOURG							Other	Luxembourg special limited partnership	withinFiveYears	2026
0002111453-26-000004	YES	101	0002111453	Verdera Energy Corp.	#250 - 750 West Pender St.		Vancouver	A1	BRITISH COLUMBIA, CANADA	V6C 2T7	214-304-9552	ONTARIO, CANADA				POCML 7 Inc.			Corporation		withinFiveYears	2021
0001104659-26-032109	YES	101	0002116880	Arcadia MapleLeaf Soccer LLC	370 TOWN LANE	#23	AMAGANSETT	NY	NEW YORK	11930	631-267-2371	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000950103-26-004419	YES	101	0001419828	GS Finance Corp.	200 WEST STREET		NEW YORK	NY	NEW YORK	10282	212-902-1000	DELAWARE							Corporation		overFiveYears	
0001601547-26-000004	YES	101	0001601547	Akshar Capital Real Estate Fund	C/O AKSHAR CAPITAL, LLC, 125 PARK AVENUE	25TH FLOOR	NEW YORK	NY	NEW YORK	10017	(212)682-2850	DELAWARE							Limited Partnership		overFiveYears	
0002079102-26-000002	YES	101	0002079102	Visionairy Technologies, Inc.	154 W 14th Street	Floor 2	New York	NY	NEW YORK	10011	(203) 253-8389	DELAWARE							Corporation		withinFiveYears	2025
0001825952-26-000001	YES	101	0001825952	TBG Alternative Income Solutions, LP	300 BARR HARBOR DRIVE	SUITE 260	WEST CONSHOHOCKEN	PA	PENNSYLVANIA	19428	484-278-4017	DELAWARE							Limited Partnership		overFiveYears	
0002063598-26-000004	YES	101	0002063598	West Street Climate Credit SLP	2, RUE HENRI M. SCHNADT		LUXEMBOURG	N4	LUXEMBOURG	L-2530	(212) 902-1000	LUXEMBOURG							Limited Partnership		withinFiveYears	2024
0001814554-26-000049	YES	101	0002119942	Washington Harbour Trusted Space LP	1201 WILSON BOULEVARD, SUITE 2210		ARLINGTON	VA	VIRGINIA	22209	202-891-6206	DELAWARE							Limited Partnership		withinFiveYears	2025
0001104659-26-032064	YES	101	0002122394	SCC Canyons Partners, LLC	3033 E. 1ST AVENUE, SUITE 725		DENVER	CO	COLORADO	80206	303-803-2422	COLORADO							Limited Liability Company		withinFiveYears	2025
0001213900-26-031834	YES	101	0001676163	SS Innovations International, Inc.	405, 3RD FLOOR, ILABS INFO TECH CENTRE	UDYOG VIHAR, PHASE III	GURUGRAM, HARYANA	K7	INDIA	122016	+91 73375 53469	FLORIDA				AVRA Medical Robotics, Inc.			Corporation		overFiveYears	
0001493152-26-011612	YES	101	0001407583	Bunker Hill Mining Corp.	1009 MCKINLEY AVENUE		KELLOGG	ID	IDAHO	83837	604-417-7952	NEVADA				LIBERTY SILVER CORP	Liberty Silver Corp	Lincoln Mining Corp	Corporation		overFiveYears	
0002090525-26-000001	YES	101	0002090525	Tandem Tonic, Inc.	26 DONOVANS WAY		MIDDLETON	MA	MASSACHUSETTS	01949	617-406-9298	DELAWARE							Corporation		withinFiveYears	2024
0001213900-26-031815	YES	101	0001560293	Tenon Medical, Inc.	104 COOPER CT.		LOS GATOS	CA	CALIFORNIA	95032	(408) 649-5760	DELAWARE							Corporation		overFiveYears	
0002023927-26-000001	YES	101	0002023927	Shorepoint Income Fund II, LP	300 BARR HARBOR DRIVE	SUITE 260	WEST CONSHOHOCKEN	PA	PENNSYLVANIA	19428	4842784017	DELAWARE							Limited Partnership		withinFiveYears	2023
0002122024-26-000001	YES	101	0002122024	Merritt Community Capital Fund 24, L.P.	1901 HARRISON STREET, SUITE 1650		OAKLAND	CA	CALIFORNIA	94612	(510)444-7870	CALIFORNIA							Limited Partnership		withinFiveYears	2025
0002107642-26-000001	YES	101	0002107642	Primordial Ventures Fund I, LP	121 EAST PARRISH STREET		DURHAM	NC	NORTH CAROLINA	27701	919-452-0825	DELAWARE							Limited Partnership		withinFiveYears	2025
0002119277-26-000001	YES	101	0002119277	MCG Arden NC Multifamily DST	4210 YANCEY ROAD		CHARLOTTE	NC	NORTH CAROLINA	28217	800-414-9638	DELAWARE							Other	Statutory Trust	withinFiveYears	2025
0001762994-26-000004	YES	101	0001762994	NODAR Inc.	240 OAK HILL CIR		CONCORD	MA	MASSACHUSETTS	01742	855-218-6422	DELAWARE				NODAR, Inc.			Corporation		overFiveYears	
0001918678-26-000001	YES	101	0001918678	AIR U.S. Life Fund V, LP	C/O AIR U.S. LIFE FUND V GP, LLC	333 S. WABASH AVENUE, SUITE 2714	CHICAGO	IL	ILLINOIS	60604	(773) 230-2759	DELAWARE							Other	Delaware Series Limited Partnership	withinFiveYears	2022
0002012789-26-000001	YES	101	0002012789	NORSELAB MEANINGFUL IMPACT HIGH YIELD	35 SHELBOURNE RD		BALLSBRIDGE, DUBLIN	L2	IRELAND	D04 A4E0	47 99 53 50 92	IRELAND							Other	IRISH ICAV SUB-FUND	withinFiveYears	2023
0001828399-26-000001	YES	101	0001828399	Waypoint Orthopedics, Inc.	7 GREAT VALLEY PARKWAY, SUITE 295		MALVERN	PA	PENNSYLVANIA	19355	610-304-0942	DELAWARE							Corporation		overFiveYears	
0001012975-26-000256	YES	101	0002092145	CFPE Partners X, L.P.	601 Merritt 7, 4th Floor		Norwalk	CT	CONNECTICUT	06851	203-563-5000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002060755-26-000018	YES	101	0002056924	Vesalius Longevity Labs (SPV) Inc.	1500 - 1055 WEST GEORGIA STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6E 4N7	5076666151	BRITISH COLUMBIA, CANADA							Corporation		withinFiveYears	2024
0002060472-26-000003	YES	101	0002060472	GAI Insights Inc.	321 WALNUT STREET	SUITE 261	NEWTON	MA	MASSACHUSETTS	02460	781-910-5467	DELAWARE				GAI Insights LLC			Corporation		withinFiveYears	2023
0002031505-26-000003	YES	101	0002031505	Starling Medical, Inc.	2450 Holcombe Boulevard	Suite 1320	HOUSTON	TX	TEXAS	77021	888-599-8927	DELAWARE							Corporation		overFiveYears	
0002115849-26-000001	YES	101	0002115849	RSCF II SBIC, L.P.	630 FIFTH AVENUE	SUITE 400	NEW YORK	NY	NEW YORK	10111	(212) 265 6575	DELAWARE							Limited Partnership		withinFiveYears	2024
0001096906-26-000347	YES	101	0002108233	BBE Phoenix Fund, LP	7555 COLTON LN.		PILOT POINT	TX	TEXAS	76258	4694068105	TEXAS							Limited Partnership		withinFiveYears	2021
0002121365-26-000001	YES	101	0002121365	Dosentrx Ltd.	1 HAMAAYAN ST		MODIIN MACCABIM REUT	L3	ISRAEL	7177874	972 52-2890796	ISRAEL							Corporation		overFiveYears	
0001710334-26-000002	YES	101	0001710334	Numerai Sigil Offshore Ltd.	10 FUNSTON AVENUE	PRESIDIO MAIN POST	SAN FRANCISCO	CA	CALIFORNIA	94129	415-737-0873	CAYMAN ISLANDS				Numerai One Offshore Ltd.			Other	Cayman Islands Exempted Company	overFiveYears	
0001710502-26-000003	YES	101	0001710502	Numerai Sigil Onshore LP	10 FUNSTON AVENUE	PRESIDIO MAIN POST	SAN FRANCISCO	CA	CALIFORNIA	94129	415-737-0873	DELAWARE				Numerai Sigil Onshore, LP	Numerai One Onshore LP		Limited Partnership		overFiveYears	
0000905148-26-001396	YES	101	0001329208	Zazove Offshore Feeder Fund, Ltd.	Maples Corporate Services Limited	Ugland House, South Church Street	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS				ZAZOVE OFFSHORE GLOBAL CONVERTIBLE FUND LTD			Other	Cayman Islands Exempted Company	overFiveYears	
0000905148-26-001395	YES	101	0001337951	Zazove Investment Grade Blend Convertible Fund, L.P.	1001 Tahoe Boulevard		Incline Village	NV	NEVADA	89451	775-298-7500	DELAWARE				ZAZOVE INSTITUTIONAL INVESTMENT GRADE CONVERTIBLE FUND L P	ZAZOVE INSTITUTIONAL INVESTMENT GRANDE CONVERTIBLE FUND L P		Limited Partnership		overFiveYears	
0002122360-26-000001	YES	101	0002122360	East Brunswick Investco LLC	201 JONES ROAD	3RD FLOOR WEST	WALTHAM	MA	MASSACHUSETTS	02451	781-489-7100	DELAWARE							Limited Liability Company		withinFiveYears	2026
0000919574-26-001803	YES	101	0001853039	PinnBrook Partners LP	437 MADISON AVE	27TH FLOOR	NEW YORK	NY	NEW YORK	10022	646-970-7428	DELAWARE							Limited Partnership		overFiveYears	
0000905148-26-001394	YES	101	0000934758	ZAZOVE GLOBAL CONVERTIBLE FUND LP	1001 Tahoe Boulevard		Incline Village	NV	NEVADA	89451	775-298-7500	DELAWARE							Limited Partnership		overFiveYears	
0002065605-26-000001	YES	101	0002065605	Titan Strategic Income Fund, LP	13809 RESEARCH BLVD	SUITE 500	AUSTIN	TX	TEXAS	78750	512-947-1737	DELAWARE							Limited Partnership		withinFiveYears	2025
0000715579-26-000001	YES	101	0000715579	ACNB CORP	16 LINCOLN SQUARE		GETTYSBURG	PA	PENNSYLVANIA	17325	7173343161	PENNSYLVANIA							Corporation		overFiveYears	
0002121285-26-000001	YES	101	0002121285	Edge Partners LLC, Series P Lambda	274 RIVERSIDE AVENUE	PH	WESTPORT	CT	CONNECTICUT	06880	212.944.1971	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002122488-26-000001	YES	101	0002122488	Velocity Capital - Leeward C1 LLC	2755 LOCUS STREET	SUITE 150	DENVER	CO	COLORADO	80222	3032494262	OHIO							Limited Liability Company		withinFiveYears	2026
0002117651-26-000001	YES	101	0002117651	Coastal Measures Inc.	1135 PORTSMOUTH AVENUE		GREENLAND	NH	NEW HAMPSHIRE	03840	(484) 269-9234	DELAWARE	Coastal Measures LLC						Corporation		overFiveYears	
0000905148-26-001393	YES	101	0001006700	ZAZOVE AGGRESSIVE GROWTH FUND LP	Maples Corporate Services Limited	Ugland House, South Church Street	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS							Other	Cayman Islands Exempted Limited Partnership	overFiveYears	
0002114204-26-000002	YES	101	0002119191	DeltaTerra Investments LLC	8A PLEASANT STREET		NATICK	MA	MASSACHUSETTS	01760	6178167130	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002120907-26-000002	YES	101	0002120907	Eridu Corp	12900 SARATOGA AVENUE		SARATOGA	CA	CALIFORNIA	95070	(408) 666-1686	DELAWARE							Corporation		withinFiveYears	2023
0000919574-26-001800	YES	101	0002119774	COATUE CT 174 LLC	COATUE MANAGEMENT, L.L.C.	9 WEST 57TH STREET, 25TH FLOOR	NEW YORK	NY	NEW YORK	10019	212-715-5100	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002112971-26-000001	YES	101	0002112971	Nineteen10 Fund, LLC	12191 W. LINEBAUGH AVENUE	SUITE 769	TAMPA	FL	FLORIDA	33626	239.300.2005	NEVADA							Limited Liability Company		withinFiveYears	2025
0001935351-26-000001	YES	101	0001935351	Diamond Standard Fund LLC	565 FIFTH AVE.	14TH FLOOR	NEW YORK	NY	NEW YORK	10017	201-925-1346	DELAWARE							Limited Liability Company		withinFiveYears	2022
0000935836-26-000160	YES	101	0002015842	Coliseum Capital Co-Invest IV, L.P.	105 ROWAYTON AVENUE		ROWAYTON	CT	CONNECTICUT	06853	(203) 883-0100	DELAWARE							Limited Partnership		withinFiveYears	2024
0002121617-26-000001	YES	101	0002121617	xRODs.ai, LLC	12 FESSER AVENUE		BRISTOL	RI	RHODE ISLAND	02809	2607971345	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001886085-26-000001	YES	101	0001886085	PPB HT Fund Series LP - Tiger Global Long Opportunities Series	300 BARR HARBOR DRIVE	SUITE 260	WEST CONSHOHOCKEN	PA	PENNSYLVANIA	19428	4842784017	DELAWARE							Limited Partnership		withinFiveYears	2021
0001231919-26-000263	YES	101	0001736153	Numerion Labs, Inc.	250 SUTTER ST. SUITE 650		SAN FRANCISCO	CA	CALIFORNIA	94108	(650) 449-7925	DELAWARE				Atomwise Inc.			Corporation		overFiveYears	
0002121944-26-000001	YES	101	0002121944	Synergix Re	187 E WARM SPRINGS ROAD	SUITE B	LAS VEGAS	NV	NEVADA	89119	412-369-9696	NEVADA							Corporation		withinFiveYears	2026
0002052561-26-000003	YES	101	0002052561	Acretrader 261, LLP	112 W CENTER STREET	SUITE 600	FAYETTEVILLE	AR	ARKANSAS	72701	479-335-5660	ARKANSAS							Other	Limited Liability Partnership	withinFiveYears	2024
