ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0000935836-25-000610	YES	101	0002039032	Universa Black Swan Protection Protocol LXXXVIII L.P.	2601 SOUTH BAYSHORE DRIVE, SUITE 2030		MIAMI	FL	FLORIDA	33133	(786) 483-3140	DELAWARE							Limited Partnership		withinFiveYears	2024
0000935836-25-000611	YES	101	0002039030	Universa Black Swan Protection Protocol XC L.P.	2601 SOUTH BAYSHORE DRIVE, SUITE 2030		MIAMI	FL	FLORIDA	33133	(786) 483-3140	DELAWARE							Limited Partnership		withinFiveYears	2024
0002084090-25-000001	YES	101	0002084090	Joey SPV 2, a series of Berch Capital Master, LP	10208 Beard Ave		Austin	TX	TEXAS	78748	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087108-25-000001	YES	101	0002087108	Private Select Partners VI LP	300 BARR HARBOR DRIVE	SUITE 260	WEST CONSHOHOCKEN	PA	PENNSYLVANIA	19428	4842784017	DELAWARE							Limited Partnership		withinFiveYears	2025
0002086900-25-000001	YES	101	0002086900	Epic Funds SLPE Access, LP	1112 OCEAN DRIVE, SUITE 200		MANHATTAN BEACH	CA	CALIFORNIA	90266	720-593-6399	DELAWARE							Limited Partnership		withinFiveYears	2025
0001980579-25-000004	YES	101	0001980579	Fort Impact Fund, LLC	9200 E. MINERAL AVE.		CENTENNIAL	CO	COLORADO	80112	970-319-3827	COLORADO							Limited Liability Company		withinFiveYears	2023
0002082768-25-000001	YES	101	0002082768	Defense VIII, a Series of E1 VC, LLC	390 NE 191ST ST STE 8633		MIAMI	FL	FLORIDA	33179	7577847055	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087527-25-000001	YES	101	0002087527	VIP Stonelake, L.P.	3600 N. Capital of Texas Highway, BLDG B	STE 200	Austin	TX	TEXAS	78746	(512) 220-2035	DELAWARE							Limited Partnership		withinFiveYears	2025
0002084847-25-000001	YES	101	0002084847	Fencecrete Holdings, LLC	380 NORTH OLD WOODWARD AVENUE	SUITE 205	BIRMINGHAM	MI	MICHIGAN	48009	248-225-3616	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001012975-25-000563	YES	101	0002036348	W-Prime VI-B SCSp	22, rue des Bruyeres		Howald	N4	LUXEMBOURG	L-1274	212-561-5240	LUXEMBOURG							Limited Partnership		withinFiveYears	2024
0002048048-25-000002	YES	101	0002048048	Anne Townsend Capital Fund I, LP	2811 E. MADISON ST. #200		SEATTLE	WA	WASHINGTON	98112	206-954-9939	DELAWARE							Limited Partnership		withinFiveYears	2024
0001953732-25-000003	YES	101	0001953732	1kx Feeder Ltd.	Ugland House	121 South Church Street	George Town	E9	CAYMAN ISLANDS	KY1-1104	1-345-949-8066	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0002087528-25-000001	YES	101	0002087528	Gaingels Beren LLC	C/O GAINGELS MANAGEMENT LLC	3 MAIN STREET - SUITE 214	BURLINGTON	VT	VERMONT	05401	773 837 1889	VERMONT							Limited Liability Company		withinFiveYears	2025
0000950103-25-011959	YES	101	0001419828	GS Finance Corp.	200 WEST STREET		NEW YORK	NY	NEW YORK	10282	212-902-1000	DELAWARE							Corporation		overFiveYears	
0001990164-25-000002	YES	101	0001990164	PIMCO Specialty Finance Income Fund Offshore Feeder, L.P.	650 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-720-6000	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP	withinFiveYears	2022
0002086858-25-000001	YES	101	0002086858	Tropogenix, Inc.	4725 COLLEGE PARK	SUITE 200	SAN ANTONIO	TX	TEXAS	78249	210-667-7920	TEXAS							Corporation		withinFiveYears	2025
0002080040-25-000001	YES	101	0002080040	Axcelus Financial Life Insurance Co Separate Account VA 417	ONE LIBERTY PLACE	1650 MARKET ST., 8TH FLOOR	PHILADELPHIA	PA	PENNSYLVANIA	19103	4845304800	PENNSYLVANIA							Other	insurance company separate account	withinFiveYears	2025
0002087177-25-000001	YES	101	0002087177	Glide Puerto Rico Series LLC	3323 NE 163RD STREET	SUITE 305	MIAMI	FL	FLORIDA	33160	305-783-3316	PUERTO RICO							Limited Liability Company		withinFiveYears	2022
0002085840-25-000002	YES	101	0002085840	Bobby Heaters, Inc.	3847 GRAMERCY ST		HOUSTON	TX	TEXAS	77025	2816103563	TEXAS							Corporation		withinFiveYears	2025
0002082894-25-000001	YES	101	0002082894	BibleX.AI, Inc.	4808 S ROANOKE AVE		SPRINGFIELD	MO	MISSOURI	65810	4173794659	DELAWARE							Corporation		withinFiveYears	2024
0001945161-25-000002	YES	101	0001945161	MC Credit Fund IV SM LP	C/O MC CREDIT PARTNERS LP	2200 ATLANTIC STREET, 5TH FLOOR	STAMFORD	CT	CONNECTICUT	06902	(203) 989-9700	CAYMAN ISLANDS							Other	Cayman Islands exempted limited partnership	withinFiveYears	2022
0002086990-25-000001	YES	101	0002086990	Lowercarbon Robinson, LP	970 WEST BROADWAY, SUITE E-442		JACKSON	WY	WYOMING	83001	(307) 264-0085	DELAWARE							Limited Partnership		withinFiveYears	2025
0001990159-25-000002	YES	101	0001990159	PIMCO Specialty Finance Income Fund TE Feeder, L.P.	650 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-720-6000	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP	withinFiveYears	2022
0001014687-25-000006	YES	101	0001014687	TIDAL PETROLEUM INC	5501 MID CITIES PARKWAY	SUITE 200	SCHERTZ	TX	TEXAS	78154	2109459878	TEXAS							Corporation		overFiveYears	
0001990139-25-000002	YES	101	0001990139	PIMCO Specialty Finance Income Fund Onshore Feeder, L.P.	650 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-720-6000	DELAWARE							Limited Partnership		withinFiveYears	2022
0002086856-25-000001	YES	101	0002086856	Tropoflex Inc.	4725 COLLEGE PARK	SUITE 200	SAN ANTONIO	TX	TEXAS	78249	210-667-7920	TEXAS							Corporation		withinFiveYears	2025
0002084186-25-000001	YES	101	0002084186	Striker Venture Partners I, L.P.	555 BRYANT STREET #291		PALO ALTO	CA	CALIFORNIA	94301	415-604-1411	DELAWARE							Limited Partnership		withinFiveYears	2025
0002086259-25-000001	YES	101	0002086259	ANDROMEDA ROBOTICS, INC.	43 BRADY ST	ANDROMEDA ROBOTICS	SOUTH MELBOURNE	C3	AUSTRALIA	3205	61438270515	DELAWARE							Corporation		withinFiveYears	2025
0001231919-25-000225	YES	101	0002087155	NextGen TLDC LLC	901 SOUTH BOND STREET, SUITE 400		BALTIMORE	MD	MARYLAND	21231	410-537-5400	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002086565-25-000001	YES	101	0002086565	Nittany Residence Club, LP	1402 S. ATHERTON STREET		STATE COLLEGE	PA	PENNSYLVANIA	16801	724-444-1100	PENNSYLVANIA							Limited Partnership		withinFiveYears	2025
0001099910-25-000219	YES	101	0002086676	CMDM EAST FL, LLC	6861 LAKEWOOD ISLE DR		FORT MYERS	FL	FLORIDA	33908	616-392-9200	FLORIDA							Limited Liability Company		withinFiveYears	2025
0002087390-25-000001	YES	101	0002087390	Westplan Durant Raleigh, LP	3715 NORTHSIDE PARKWAY	BUILDING 400, SUITE 375	ATLANTA	GA	GEORGIA	30327	770 390-9378	GEORGIA							Limited Partnership		withinFiveYears	2025
0002086460-25-000001	YES	101	0002086460	BHV-Waybridge SPV, LLC	4235 HILLSBORO PIKE, SUITE 309		NASHVILLE	TN	TENNESSEE	37215	865-387-1733	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001650676-25-000002	YES	101	0001650676	baebies inc.	25 Alexandria Way		DURHAM	NC	NORTH CAROLINA	27703	919-891-0432	DELAWARE							Corporation		overFiveYears	
0001231919-25-000224	YES	101	0002086666	VL Fund I, L.P.	47 JENNINGS LANE		ATHERTON	CA	CALIFORNIA	94027	510-738-6388	DELAWARE							Limited Partnership		withinFiveYears	2025
0001726572-25-000002	YES	101	0001726572	Deep Blue Medical Advances, Inc.	701 W. Main St	Suite 410	Durham	NC	NORTH CAROLINA	27701	408-242-9323	DELAWARE							Corporation		overFiveYears	
0002054152-25-000003	YES	101	0002054152	Far Away From Tulsa Ltd Liability Co	C/O 321 THEATRICAL MANAGEMENT	420 WEST 45TH STREET, 2ND FLOOR	NEW YORK	NY	NEW YORK	10036	212-768-8255	NEW YORK							Limited Liability Company		withinFiveYears	2025
0002083712-25-000001	YES	101	0002083712	INPLAY GLOBAL A SERIES OF DOMINION 3 PARTNERS VC LLC	8339 SEA GLASS CT		SARASOTA	FL	FLORIDA	32240	8332673326	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087050-25-000001	YES	101	0002087050	WESTPLAN DURANT RALEIGH HOLDINGS, LLC	3715 NORTHSIDE PARKWAY	BUILDING 400, SUITE 375	ATLANTA	GA	GEORGIA	30327	770 390-9378	GEORGIA							Limited Liability Company		withinFiveYears	2025
0002076588-25-000001	YES	101	0002076588	ARE Fund Weakley Swan Co-Investment LP	500 5TH AVENUE	FLOOR 46	NEW YORK	NY	NEW YORK	10110	860.501.0289	DELAWARE							Limited Partnership		withinFiveYears	2025
0000905148-25-003390	YES	101	0002087030	Hometap HEI Fund VII, L.P.	75 Arlington Street, Suite 500		Boston	MA	MASSACHUSETTS	02116	781-488-0805	DELAWARE							Limited Partnership		withinFiveYears	2025
0002086646-25-000001	YES	101	0002086646	Blue Owl Real Estate Co-Invest (E) LP	150 NORTH RIVERSIDE PLAZA	37TH FLOOR	CHICAGO	IL	ILLINOIS	60606	212-419-3000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002061618-25-000004	YES	101	0002061618	TPG Partners X Europe, SCSp	301 COMMERCE STREET	SUITE 3300	FORT WORTH	TX	TEXAS	76102	(817) 871-4000	LUXEMBOURG							Limited Partnership		withinFiveYears	2024
0001012975-25-000562	YES	101	0002034483	W-Prime VI-A, L.P.	c/o W Capital Management, LLC	400 Park Avenue, Suite 910	New York	NY	NEW YORK	10022	212-561-5240	DELAWARE							Limited Partnership		withinFiveYears	2024
0002085380-25-000001	YES	101	0002085380	Little Gem Group, LLC	5115 MARYLAND WAY	STE 119	BRENTWOOD	TN	TENNESSEE	37027	440-781-9175	TENNESSEE							Limited Liability Company		overFiveYears	
0002086825-25-000001	YES	101	0002086825	FRED-Cary, LLC	789 NORTH WATER STREET	SUITE 500	MILWAUKEE	WI	WISCONSIN	53202	414-274-8206	WISCONSIN							Limited Liability Company		withinFiveYears	2025
0002086245-25-000001	YES	101	0002086245	VERUSTRUCT, P.B.C.	770 CHAPEL STREET, C/O CLIMATE HAVEN		NEW HAVEN	CT	CONNECTICUT	06510	386-473-8456	DELAWARE	Impact3D Incorporated						Corporation		withinFiveYears	2024
0001012975-25-000561	YES	101	0002034481	W-Prime VI, L.P.	c/o W Capital Management, LLC	400 Park Avenue, Suite 910	New York	NY	NEW YORK	10022	212-561-5240	DELAWARE							Limited Partnership		withinFiveYears	2024
0001931117-25-000007	YES	101	0001931117	Choice Financial Group Holdings, LLC	TWO BETHESDA METRO CENTER	SUITE 1510	BETHESDA	MD	MARYLAND	20814	757-416-5118	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002086240-25-000001	YES	101	0002086240	Petershill Millennium Investors (iCapital) Offshore, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	212-994-7400	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002087384-25-000001	YES	101	0002087384	OVP-TOF LLC	137 ROWAYTON AVENUE	SUITE 200	NORWALK	CT	CONNECTICUT	06853	2039578836	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002084634-25-000003	NO	102	0002085746	Jibe Ventures V QP, LP	2006 196TH ST SW, SUITE 114		LYNNWOOD	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002084634-25-000003	YES	101	0002084634	Jibe Ventures V, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0001931117-25-000006	YES	101	0001931117	Choice Financial Group Holdings, LLC	TWO BETHESDA METRO CENTER	SUITE 1510	BETHESDA	MD	MARYLAND	20814	757-416-5118	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002085968-25-000001	YES	101	0002085968	Greenbelt Capital Partners Intersect CV L.P.	301 CONGRESS AVENUE	SUITE 2050	AUSTIN	TX	TEXAS	78701	(512) 362-6260	DELAWARE							Limited Partnership		withinFiveYears	2025
0000905148-25-003389	YES	101	0002086912	Trium Khartes CAV Offshore LP	Maples Corporate Services Limited	Ugland House, South Church Street	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS							Other	Cayman Islands Exempted Limited Partnership	withinFiveYears	2025
0002086241-25-000001	YES	101	0002086241	Petershill Millennium Investors (iCapital), L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	212-994-7400	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087495-25-000001	YES	101	0002087495	304-Unit MF Investor LLC	1101 WEST 34TH STREET	UNIT 301	AUSTIN	TX	TEXAS	78705	9564553626	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002083829-25-000002	YES	101	0002083829	Ridgeline Capital Fund LLC	4404 E UPTON WAY		EAGLE MOUNTAIN	UT	UTAH	84005	7074496416	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087226-25-000001	YES	101	0002087226	GoodFin II, a Series of E1 VC, LLC	390 NE 191ST ST STE 8633		MIAMI	FL	FLORIDA	33179	7577847055	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000905148-25-003388	YES	101	0002087107	Trium Khartes CAV Onshore LP	Maples Corporate Services Limited	Ugland House, South Church Street	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	DELAWARE							Limited Partnership		withinFiveYears	2025
0001931117-25-000005	YES	101	0001931117	Choice Financial Group Holdings, LLC	TWO BETHESDA METRO CENTER	SUITE 1510	BETHESDA	MD	MARYLAND	20814	757-416-5118	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002087063-25-000001	YES	101	0002087063	CC PERPLEXITY SPV, LLC	1700 N MOORE ST	STE 1130	ARLINGTON	VA	VIRGINIA	22209	8883368402	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001931117-25-000004	YES	101	0001931117	Choice Financial Group Holdings, LLC	TWO BETHESDA METRO CENTER	SUITE 1510	BETHESDA	MD	MARYLAND	20814	757-416-5118	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002086531-25-000002	YES	101	0002086531	RP TOH Investors, LLC	925 WEST LANCASTER AVE.	SUITE 200	BRYN MAWR	PA	PENNSYLVANIA	19010	610-900-6101	PENNSYLVANIA				BAP JENKINTOWN INVESTORS, LLC			Limited Liability Company		withinFiveYears	2021
0002061620-25-000004	YES	101	0002061620	TPG Partners X, L.P.	301 COMMERCE STREET	SUITE 3300	FORT WORTH	TX	TEXAS	76102	(817) 871-4000	DELAWARE							Limited Partnership		withinFiveYears	2024
0002087228-25-000001	YES	101	0002087228	Lowercarbon Q 10 Parallel Fund, LP	970 WEST BROADWAY, SUITE E-442		JACKSON	WY	WYOMING	83001	(307) 264-0085	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087222-25-000001	YES	101	0002087222	Synergy VII, a Series of E1 VC, LLC	390 NE 191ST ST STE 8633		MIAMI	FL	FLORIDA	33179	7577847055	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002039128-25-000022	YES	101	0002039128	Peachtree Credit Fund IV, LP	3500 LENOX ROAD, SUITE 625		ATLANTA	GA	GEORGIA	30326	404-497-4111	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002039049-25-000002	YES	101	0002039049	Killington Investments LP	2778 GREEN STREET		SAN FRANCISCO	CA	CALIFORNIA	94123	(415) 308-6178	DELAWARE							Limited Partnership		withinFiveYears	2024
0002083887-25-000001	YES	101	0002083887	Arctos SPF II BA CIV, LP	4550 TRAVIS STREET, SUITE 300		DALLAS	TX	TEXAS	75205	(972) 918-3800	DELAWARE							Limited Partnership		withinFiveYears	2025
0001931117-25-000003	YES	101	0001931117	Choice Financial Group Holdings, LLC	TWO BETHESDA METRO CENTER	SUITE 1510	BETHESDA	MD	MARYLAND	20814	757-416-5118	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002084369-25-000001	YES	101	0002084369	Blackstone Infrastructure Troy Co-Invest 4 L.P.	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087369-25-000001	YES	101	0002087369	McKinnon Redevelopment, LLC	5628 AIRPORT WAY S. SUITE 238		SEATTLE	WA	WASHINGTON	98108	(970) 219-5462	TEXAS							Limited Liability Company		withinFiveYears	2025
0002067262-25-000003	YES	101	0002067262	PG Ocean DST	ONE ALLIANCE CENTER	3500 LENOX ROAD NE, SUITE 625	ATLANTA	GA	GEORGIA	30326	404-497-4111	DELAWARE							Other	Statutory Trust	withinFiveYears	2025
0002087481-25-000001	YES	101	0002087481	Heartbeat Chat, Inc.	169 MADISON AVENUE	SUITE 2356	NEW YORK	NY	NEW YORK	10016	404-642-7532	DELAWARE							Corporation		withinFiveYears	2020
0002084912-25-000001	YES	101	0002084912	AEA MMDF III CV (Offshore) LP	520 MADISON AVENUE	40TH FLOOR	NEW YORK	NY	NEW YORK	10022	(212) 644-5900	DELAWARE							Limited Partnership		withinFiveYears	2025
0000950103-25-011946	YES	101	0001688173	Avenue Strategic Opportunities Fund, L.P.	11 WEST 42ND STREET	9TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-878-3500	DELAWARE	Avenue Strategic Credit Opportunities Fund, L.P.						Limited Partnership		overFiveYears	
0002086996-25-000001	YES	101	0002086996	Baker Tower Holdings, LLC	1755 NW GARRYANNA ST		CORVALLIS	OR	OREGON	97330	4083343000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001887783-25-000002	YES	101	0001887783	Sapphire Technologies, Inc.	6200 Gateway Drive		Cypress	CA	CALIFORNIA	90630	5622931690	DELAWARE	Sapphire Clean Technologies, LLC						Corporation		withinFiveYears	2021
0002086767-25-000001	YES	101	0002086767	ND 4124 Lyon Ave LLC	947 DEL GANADO ROAD		SAN RAFAEL	CA	CALIFORNIA	94903	(415) 461-1010	CALIFORNIA							Limited Liability Company		withinFiveYears	2025
0001752928-25-000002	YES	101	0001752928	Obsidian Relative Value Strategy Fund, Ltd.	UGLAND HOUSE	SOUTH CHURCH STREET	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS							Corporation		overFiveYears	
0002085607-25-000001	YES	101	0002085607	Superba Fund LP	7114 CHARLOTTE PIKE	APT 117	NASHVILLE	TN	TENNESSEE	37209	(615) 947-0411	DELAWARE							Limited Partnership		withinFiveYears	2025
0002085045-25-000001	YES	101	0002085045	AEA MMDF III CV LP	520 MADISON AVENUE	40TH FLOOR	NEW YORK	NY	NEW YORK	10022	(212) 644-5900	DELAWARE							Limited Partnership		withinFiveYears	2025
0001933134-25-000003	YES	101	0001933134	Piraeus Medical, Inc.	7351 Kirkwood Ln., Unit 116		Maple Grove	MN	MINNESOTA	55369	218-340-7338	DELAWARE							Corporation		withinFiveYears	2021
0001585780-25-000002	YES	101	0001585780	Market Advantage II, Ltd.	INTERTRUST CORP SVCS (CAYMAN) LTD	190 ELGIN AVE, GEORGE TOWN	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9005	345-943-3100	CAYMAN ISLANDS							Corporation		overFiveYears	
0002087408-25-000001	YES	101	0002087408	Beaver Creek Drive Apartments, LLC	2304 SILVERDALE DRIVE	SUITE 300	JOHNSON CITY	TN	TENNESSEE	37601	423-282-6582	TENNESSEE							Limited Liability Company		withinFiveYears	2022
0002087316-25-000001	YES	101	0002087316	Q5D - Biz Owners Ed a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001424890-25-000002	YES	101	0001424890	Taylor Frigon Capital Partners LP	18835 N THOMPSON PEAK PKWAY C-200		SCOTTSDALE	AZ	ARIZONA	93446	805-226-0280	DELAWARE							Limited Partnership		overFiveYears	
0002085812-25-000001	YES	101	0002085812	Nico's Search Partners, LLC	5510 HOOVER STREET		BETHESDA	MD	MARYLAND	20817	5859872800	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000897069-25-001515	YES	101	0001911374	Impax Global Opportunities Fund L.P.	C/O IMPAX ASSET MANAGEMENT (AIFM) LTD	7TH FLOOR, 30 PANTON STREET	LONDON	X0	UNITED KINGDOM	SW1Y 4AJ	44 20 3912 3000	DELAWARE							Limited Partnership		withinFiveYears	2021
0002087317-25-000001	YES	101	0002087317	Figure Technology Solutions a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087374-25-000001	YES	101	0002087374	HREX 8, DST	845 TEXAS AVENUE	SUITE 3300	HOUSTON	TX	TEXAS	77002	888-220-6121	DELAWARE							Other	Statutory Trust	withinFiveYears	2025
0001093094-25-000017	YES	101	0001656200	Immutrix Therapeutics, Inc.	3620 HOMESTEAD STREET		RAPID CITY	SD	SOUTH DAKOTA	57703	(605) 721-7979	SOUTH DAKOTA							Corporation		overFiveYears	
0001213900-25-090020	YES	101	0001983936	Origin Opportunity Zone Fund III, LLC	121 WEST WACKER DRIVE	SUITE 1000	CHICAGO	IL	ILLINOIS	60601	(800) 628-8008	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002087318-25-000001	YES	101	0002087318	Wildtree Hansel Jul 2025, a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087319-25-000001	YES	101	0002087319	Lambda 01 - Kontos Capital a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002084071-25-000002	YES	101	0002084071	Mill Street Storage, LLC	335 E. MAPLE ROAD	SUITE 200	BIRMINGHAM	MI	MICHIGAN	48009	248-351-7008	MICHIGAN							Limited Liability Company		withinFiveYears	2023
0002087320-25-000001	YES	101	0002087320	Agency Aug 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002062357-25-000006	YES	101	0001946789	Falcon Hospice, L.P.	3350 RIVERWOOD PARKWAY, SUITE 1400		ATLANTA	GA	GEORGIA	30339	212-407-6026	DELAWARE							Limited Partnership		withinFiveYears	2022
0000898432-25-000736	YES	101	0002086650	Sage Growth Capital Fund III, LLC	800 W MAIN ST, STE 1460		BOISE	ID	IDAHO	83702	208-243-9646	IDAHO							Limited Liability Company		withinFiveYears	2025
0002087339-25-000001	YES	101	0002087339	SP III a Series of Fourth Realm Investments LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
