company_name,industry,website,city,state,zip_code,phone,year_incorporated,company_age_years,executive_officers,board_directors,total_funding,latest_funding_amount,latest_funding_stage,latest_funding_date,Total Approvals,Total Denials,Approval_Rate,median_salary_offered,top_job_titles_sponsored
EPICORE BIOSYSTEMS INC,Biotechnology,epicorebiosystems.com,CAMBRIDGE,MA,2139,(857) 529-7776,2017.0,8.0,"Alexander J. Aranyosi, JAMES RYAN, JEFF MODEL, JOHN WRIGHT, James J. Ryan, Jeffrey J. Model, John Rogers, John Wright, ROOZBEH GHAFFARI, Roozbeh Ghaffari, STEPHEN LEE, Stephen Lee","JOHN ROGERS, John Rogers, Kimberly Querrey, LAURA LANG, Laura Lang",66000000.0,35000000.0,Series B,2024-12-11,,,,,
EPIFEAST INC,Other Technology,,SACRAMENTO,CA,95811,(650) 257-0948,2021.0,4.0,"Raghav Gupta, Rohin Malhotra",,9666795.0,9666795.0,Series A,2023-09-22,,,,,
EPIGENCARE INC,Biotechnology,epigencare.com,Farmingdale,NY,11735,(516) 888-0071,2017.0,8.0,William Lee,,,,,,,,,,
EPIK VENTURE LLC,Investing,,AUSTIN,TX,78734,(888) 294-3336,2019.0,6.0,Paul Haarman,,,,,,,,,,
EPIKAST INC,Other Health Care,epikast.com,Brooklyn,NY,11201,(212) 970-8797,2022.0,3.0,Evangelos Vergetis,Stelios Papadopoulos,10000000.0,10000000.0,Series A,2023-02-16,,,,,
EPINEX DIAGNOSTICS INC,Biotechnology,,TUSTIN,CA,92780,(949) 660-7770,,,"Asad R. Zaidi, Asad Zaidi, Azra R. Zaidi, Henry R. Smith, Henry Smith","Azra Zaidi, Caleb R. Desrosiers",4000000.0,1000000.0,Pre-Seed,2014-05-13,,,,,
EPIODYNE INC,Biotechnology,epiodyne.com,SAN FRANCISCO,CA,94107,(415) 205-4825,2016.0,9.0,Alex Tkachenko,"Brook Byers, Douglas Crawford",18090337.0,7999997.0,Series A,2018-07-10,,,,,
EPIPHANY CAPITAL LLC,Other,epiphany.ai,WESTON,MA,2493,(781) 263-6335,2014.0,11.0,"Anthony Clurman, Michael Dodd, Terrence Mullen",,1000000.0,1000000.0,Pre-Seed,2015-06-01,,,,,
EPIQ ASSETS LLC,Investing,epiqassets.com,MARINA DEL REY,CA,90292,(310) 299-6601,,,James Burbage,Andrew Russell,,,,,,,,,
EPIRUS INC,Other Technology,epirus.com,HAWTHORNE,CA,90250,(310) 620-8678,2018.0,7.0,"Christi Lewis Cox, Craig Lewis Rosen, Harry Bourne Marr, Harry Marr, James Leighton Madden, Kenneth Leighton Bedingfield, Max Mednik, Nathan Mintz","Alex Bourne Moore, Geoff Lewis Tabachnick, Grant Bourne Verstandig, Grant Verstandig, John Bourne Tenet, John Tenet, Joseph Bourne Lonsdale, Joseph Lonsdale, Karen Bourne Gibson, Mark Bourne Esper",317344883.0,229506008.0,Series D+,2022-01-28,,,,,
EPISODE SIX INC,Other,episodesix.com,AUSTIN,TX,78701,(858) 677-1400,2020.0,5.0,"Brian Muse-McKenney, Futeh Kao, John Mitchell, Laura Adams, Ross Hamilton, Wai Ming Chermaine Hu","Brian McKenney, Moran Levinovitz, Paul Light, Stephen Harris, Takumi Yoshikawa",48000000.0,48000000.0,Series B,2023-04-28,,,,,
EPISTEME PROGNOSTICS INC,Biotechnology,,Brooklyn,NY,11226,(617) 832-1000,2021.0,4.0,"Marek Herrmann-Nowosielski, Surajit Dhara","Gregory Ho, Gregory P. Ho, Jason P. Rifkin, Jason Rifkin, Robert P. Warren, Robert Warren",9611039.0,2500000.0,Pre-Seed,2025-02-21,,,,,
EPIVAX ONCOLOGY INC,Biotechnology,,New York,NY,10014,(646) 912-2525,2017.0,8.0,"Anne De Groot, Clifford Grimm, Gad Berdugo, William Martin",Daniel Adams,1250000.0,1250000.0,Pre-Seed,2019-08-27,,,,,
EPOCH BIOTECH LLC,Biotechnology,epochbiotech.com,DOVER,MA,2030,(617) 834-4833,2022.0,3.0,Michael Aceti,,1500000.0,1500000.0,Pre-Seed,2023-03-19,,,,,
EPOINT PAYMENT CORP,Other Banking and Financial Services,,CARLSBAD,CA,92011,(760) 696-3314,2015.0,10.0,"Gary Larkin, Nebo Djurdjevic",,5000000.0,5000000.0,Pre-Seed,2015-06-12,,,,,
EPONA VENTURES LLC,Other,epona.com,NEW YORK,NY,10004,(877) 290-4443,2023.0,2.0,"Lane Dietmeier, Max Volsky",,2250000.0,2250000.0,Seed,2023-06-05,,,,,
EPOP AI INC,Other Technology,,NEW YORK,NY,10004,(646) 960-6460,2020.0,5.0,SUNAY SHAH,"JAY PANZARELLA, SUNIL RAJAN",1605186.0,1605186.0,Pre-Seed,2022-12-30,,,,,
EPPO DATA INC,Other,eppodata.com,SAN FRANCISCO,CA,94101-5040,(707) 653-0428,2021.0,4.0,Chetan Sharma,"Davis Pilosof Treybig, Erik Pilosof Goldman, Naomi Pilosof Ionita",32497966.0,32497966.0,Series B,2024-04-25,,,,,
EPSILON3 INC,Other Technology,epsilon3.io,SANTA MONICA,CA,90403,(424) 209-7005,2021.0,4.0,"Aaron Sullivan, Laura Crabtree",Max Mednik,15000000.0,15000000.0,Series B,2022-05-25,,,,,
EPSILYTE HOLDINGS LLC,Other,epsilyte.com,Los Angeles,CA,90025,(310) 473-3065,2020.0,5.0,,"Bradley Crocker, David Shainberg, Johnny Lincoln, Jonathan Victor, Robin Nourmand",90592840.0,52043663.0,Series C,2023-08-11,,,,,
EPTAM HOLDINGS LLC,Other,,BOSTON,MA,2199,(617) 439-0688,2014.0,11.0,"Judson Samuels, Mark Jrolf",,24000000.0,24000000.0,Series B,2014-05-16,,,,,
EQH INTERMEDIATE LLC,Other Health Care,,New York,NY,10055,(212) 715-4000,2020.0,5.0,Hugh Lytle,,334155107.0,334155107.0,Series D+,2021-02-17,,,,,
EQIS HOLDING INC,Computers,,SAN RAFAEL,CA,94901,(800) 949-9936,,,"Gary Nemer, JOSEPH HUNTER, Jennifer Winters, Joseph Hunter, MICHAEL TROTT, Michael Trott, Scott Winters","Ben Malka, GARY NEMER, GEORGE WINTERS, Gary Nemer, JEFF COHEN, Jeff Cohen, Jim Brown, Kevin Bhatt, LEE CHERTAVIAN, Lee Chertavian, SCOTT WINTERS, William Nelson, Jr.",20999996.0,5000000.0,Seed,2019-11-19,,,,,
EQIS HOLDINGS INC,Computers,,SAN RAFAEL,CA,94901,(800) 949-9936,,,"Gary Nemer, Jennifer Winters, Scott Winters","Ben Malka, William Nelson, Jr.",8000000.0,8000000.0,Series A,2015-05-04,,,,,
EQORE INC,Other Technology,eqore.com,CONCORD,MA,1742,(857) 320-5134,2024.0,1.0,"Donald Groh, Jorge Nin, Valeriia Tyshchenko",,1000000.0,1000000.0,Pre-Seed,2025-01-14,,,,,
EQUABLI HOLDINGS INC,Other Technology,,AUSTIN,TX,78701,(512) 436-1770,2021.0,4.0,"Brandon Black, Cody Owens, Paul Grinberg","Blake Hogan, Brandon Black, Paul Grinberg",16350000.0,5000000.0,Pre-Seed,2024-03-08,,,,,
EQUAL EARTH INC,Other Energy,equal-earth.com,SAN DIEGO,CA,92106,(858) 546-2814,2013.0,12.0,Andrew Duggan,,3000000.0,3000000.0,Pre-Seed,2013-11-08,,,,,
EQUAL EXCHANGE INC,Other,equalexchange.com,WEST BRIDGEWATER,MA,2379,(774) 776-7400,,,"Brian Albert, Rink Dickinson, Robert Everts","Aaron Dawson, Aaron Elizabeth Dawson, George James Feldmann, Greta James Merrick, Hillary Johnson, Jeff Elizabeth Heinen, Kathryn Hope Kolly, LJ Elizabeth Taylor, LJ Taylor",4999995.0,4999995.0,Pre-Seed,2014-05-08,,,,,
EQUAL PUBLIC BENEFIT CORP,Other Technology,,SAN FRANCISCO,CA,94108,(401) 216-8745,2020.0,5.0,"James Heerwagen, John Costa, Jr.",,1000000.0,1000000.0,Pre-Seed,2021-01-22,,,,,
EQUALITY MANAGEMENT HOLDINGS LLC,Other Health Care,,New York,NY,10055,(212) 715-4000,2020.0,5.0,Hugh Lytle,,14434245.0,14434245.0,Series A,2021-02-17,,,,,
EQUANI LLC,Other Technology,equani.com,NEW YORK,NY,10001,(646) 797-7253,2016.0,9.0,Marcin Tartas,,2355000.0,2355000.0,Pre-Seed,2016-07-05,,,,,
EQUATIC INC,Other Technology,equatic.com,TORRANCE,CA,90501,(202) 656-4509,2021.0,4.0,"Edward Muller, Edward Sanders","Gaurav Sant, Ryan Tan Jian Yuan",21186434.0,21186434.0,Series B,2025-08-11,,,,,
EQUEUM INC,Other Technology,,NAPA,CA,94558,(707) 224-6104,2019.0,6.0,"Mark Nelson, Matthew Heil",,5164738.0,5164738.0,Series A,2019-03-15,,,,,
EQUIDEFI LTD,Other Banking and Financial Services,equidefi.com,NEW YORK,NY,10018,(571) 378-4333,2021.0,4.0,"Harvey Kesner, Mohit Bhansali",,,,,,,,,,
EQUILIBRE BIOPHARMACEUTICALS CORP,Pharmaceuticals,,NEW YORK,NY,10016,(332) 400-0300,2020.0,5.0,"Christopher M. Thorn, Philip A. Barach, Sam Waksal, Samuel Waksal, Steven Gordon, Steven N. Gordon","Christina A. Ramirez, Christopher M. Thorn, David A. Friedman, David Friedman, Francois A. Maisonrouge, Francois Maisonrouge, Joel Marcus, Peter M. Simon, Peter Simon, Philip Barach",66799975.0,6000002.0,Series A,2022-11-16,,,,,
EQUILIBRIUM ENERGY INC,Other Technology,equilibrium-energy.com,Boston,MA,2116,(415) 237-3349,2021.0,4.0,"Jeffrey Woods, Ryan Hanley",,79999998.0,40000000.0,Series B,2025-02-25,,,,,
EQUILIFE INC,Other,equilife.io,WALPOLE,MA,2081,(888) 348-8890,2022.0,3.0,Stephen Cabral,Jacqueline Cabral,1500000.0,1500000.0,Pre-Seed,2023-01-05,,,,,
EQUINOX OPHTHALMIC INC,Other Technology,,NEWPORT BEACH,CA,92660,(949) 468-6284,2014.0,11.0,"John Berdahl, Matthew Larson","J Anderson Corley, Jeffry Anderson Weinhuff, Richard Anderson Lindstrom, Tyler Anderson Stowater, William Anderson Link",21999998.0,21999998.0,Series A,2019-08-05,,,,,
EQUIP HEALTH INC,Other Health Care,equip-health.com,CARLSBAD,CA,92008,(855) 387-4378,2019.0,6.0,"Erin Parks, Janice S. Tam, Jay Wuellner, Kristina Saffran, Nikia Bergan","Erin Parks, Holly Maloney, Jesse Jacobs, Jon Lim, Laura Veroneau, Mary Ann Tocio, Maureen Sullivan, Thomas S. Bremner",171564102.0,61649273.0,Series C,2025-07-22,14.0,0.0,100.0,155000.0,[' Senior Engineer']
EQUIPID INC,Other,equipid.com,NEW YORK,NY,10003,(516) 365-1511,2018.0,7.0,"Steve Keltz, Steven Gottfried, Tom Edwards",Matt Gorin,1000000.0,1000000.0,Pre-Seed,2019-05-03,,,,,
EQUITA CAPITAL PARTNERS LLC,Other Banking and Financial Services,equita.com,DALLAS,TX,75219,(214) 571-6205,,,"Jill Donnelly, Mo Bolton, Paul McClendon",Mo Bolton,,,,,,,,,
EQUITIESCOM INC,Other Technology,,Los Angeles,CA,90066,(310) 822-5500,2011.0,14.0,"Christian Carnell, David Bernard, Jonathan Bernard, Kyle Johnston, Michael MacDonald","Alfred Berkeley III, Eric Muschinski, Robert Kopple",2000000.0,2000000.0,Pre-Seed,2015-02-17,,,,,
EQUITY CAPITAL WINTER 2021 FUND LLC,Other,,BOTHELL,WA,98011,(206) 714-1721,2021.0,4.0,"JOSHUA FREED, LAMONT C JACOBSEN",,,,,,,,,,
EQUITY DATA SCIENCE INC,Other,,NEW YORK,NY,10017,(646) 838-4107,2017.0,8.0,"Greg McCall, Sandeep Varma","Marc E. Mallett, Steven M. Galbraith",5038783.0,5038783.0,Series A,2021-02-09,,,,,
EQUITY INDEXED MANAGED FUND LLC,Other,,LAGUNA HILLS,CA,92653,(949) 380-8600,2011.0,14.0,William Jordan,,100000000.0,100000000.0,Series A,2011-11-30,,,,,
EQUITY LIFE SETTLEMENTS LLC,Investing,,SAN RAMON,CA,94583,(925) 785-2831,2020.0,5.0,Barry M. Neal,,1875785.0,1875785.0,Pre-Seed,2020-07-30,,,,,
EQUITYBEE INC,Other,equitybee.com,PALO ALTO,CA,94301,(650) 847-1149,2017.0,8.0,"Arik Moav, Kevin Smith, Mordechay Radashkovich, Oded Golan, Oren Barziali",Dovi Frances,83350000.0,75200000.0,Series C,2021-01-08,,,,,
EQUITYSMITH CORP,Other Banking and Financial Services,equitysmith.com,DALLAS,TX,75252,(469) 525-0503,2025.0,0.0,Hiren Patel,,,,,,,,,,
EQUITYZEN INC,Other Technology,equityzen.com,NEW YORK,NY,10038,18009367943,2013.0,12.0,"ATISH DAVDA, Atish Davda, PHILIP HASLETT, Philip Haslett, SHRIRAM BHASHYAM, Shriram Bhashyam",,6499994.0,3000000.0,Pre-Seed,2016-12-16,,,,,
EQUUM MANAGEMENT HOLDINGS LLC,Other Health Care,,NEW YORK,NY,10016,(615) 665-8220,2021.0,4.0,"Corey S. Scurlock, Graham S. Hunter, Lauren S. Brueggen",,30000000.0,30000000.0,Series B,2021-07-28,,,,,
EQX CAPITAL INC,Other,eqxcapital.com,SAN FRANCISCO,CA,94104,(347) 306-7673,2016.0,9.0,Kent R. Johnson,"Kevin R. Landis, Oliver R. Janssen",12400000.0,12400000.0,Seed,2016-06-10,,,,,
ER LOGIX LLC,Other Technology,er-logix.com,CHICAGO,IL,60604,(415) 229-1110,2021.0,4.0,Michael Wychocki,"Gianfranco Catrini, Greg Carter, Jim Guttosch, John Elliott, Mike Scimeca, Rahesh Mehrotra, Rajesh Mehrotra, Robert Alger",8000000.0,2000000.0,Pre-Seed,2024-06-05,,,,,
ERAIL ENGINEERING CORP,Manufacturing,erailengineering.com,DALLAS,TX,75202,(646) 251-0991,2020.0,5.0,Alessio Benedetti,,,,,,,,,,
ERASCA INC,Biotechnology,erasca.com,San Diego,CA,92121,(858) 465-6511,2018.0,7.0,"Gary E. Yeung, CFA, Gary Yeung, CFA, Jonathan E. Lim, M.D., Jonathan Lim, M.D.","Alexander W. Casdin, James A. Bristol, Ph.D., Jonathan E. Lim, M.D., Pratik S. Multani, M.D., Valerie S. Harding-Start",444536960.0,374536960.0,Series D+,2020-04-15,,,,,
ERBI BIOSYSTEMS INC,Other Health Care,,WOBURN,MA,1801,(617) 792-0524,,,"Harry Lee, Kevin Lee, Michael Chiu",Mark Ehrman,2000000.0,2000000.0,Seed,2020-10-02,,,,,
ERC DEX INC,Other Technology,,AUSTIN,TX,78701,(302) 231-4334,2017.0,8.0,"David Alexander Aktary, John Byron Mattox, Lindsey Byron Renken, Lucas Byron Autry",,2000000.0,2000000.0,Pre-Seed,2018-04-06,,,,,
ERECRUIT HOLDINGS LLC,Business Services,,BOSTON,MA,2109,(617) 535-3750,2014.0,11.0,"David Perotti, J. Danko Fatovic, Judd A. Hoffman","Holly A. Maloney, Jim A. Moran, Jim Danko Moran, Ray A. Hood",35999411.0,5000000.0,Seed,2015-12-23,,,,,
ERELEVANCE CORPORATION INC,Other Technology,,AUSTIN,TX,78730,(512) 792-4090,2013.0,12.0,"Andy A. Peoples, Robert A. Fabbio","Dyke A. Rogers, Jimmy A. Treybig, Tom A. Peterson",9573728.0,5061440.0,Series A,2017-04-21,,,,,
ERGATTA INC,Other Technology,ergatta.com,BROOKLYN,NY,11249,(617) 417-4126,2019.0,6.0,"Alessandra Barclay Gotbaum, Prasanna Barclay Swaminathan, Thomas Barclay Aulet",Ian Barclay Sigalow,3000000.0,3000000.0,Seed,2020-07-08,,,,,
ERGOTRON INVESTMENTS LLC,Other,,HOUSTON,TX,77046,(713) 341-5740,2022.0,3.0,Brad Staller,"Brandon Baudin, Chad Severson, Erin Arnold, Gary Rosenthal, Max Klupchak",575000000.0,287500000.0,Series B,2022-07-06,,,,,
ERIDAN COMMUNICATIONS INC,Telecommunications,eridancommunications.com,SUNNYVALE,CA,94086,(415) 308-0134,,,"Amy A Lamboley, Douglas A Kirkpatrick, Paul A Draxler, Susan A Kamin, Vivek A Pathak","Chamath A Palihapitiya, Dipender A Saluja, Saiyed Atiq Raza, Venktesh A Shukla",22422557.0,22422557.0,Seed,2024-08-28,10.0,0.0,100.0,141500.0,"['FPGA Design Engineer', 'Senior Mixed Signal Design Engineer']"
ERIE NY LIMITED PARTNERSHIP,Other,,NEW YORK,NY,10036,(212) 575-0828,2015.0,10.0,"Darren Bagert, James Bierman",,3500000.0,3500000.0,Seed,2015-09-14,,,,,
ERIE POWER LLC,Other Energy,erie-power.com,NEW YORK,NY,10017,(646) 632-4555,2014.0,11.0,,"Barney Monte, Yaniv Cohen",4000000.0,4000000.0,Seed,2014-12-17,,,,,
ERITHMITIC INC,Other Technology,erithmitic.com,NEW YORK,NY,10001,(212) 858-9099,2021.0,4.0,ATIT JARIWALA,SOLOMON GARBER,6050000.0,6050000.0,Series A,2021-05-13,,,,,
ERNESTA HOME INC,Other Technology,ernestahome.com,NEW YORK,NY,10001,(888) 320-3960,2022.0,3.0,"Hisao Kushi, Jesse Selnick, John Foley","Jon Callaghan, Karen Boone, Lee Fixel",12500000.0,12500000.0,Series A,2024-05-03,,,,,
ERNEXA THERAPEUTICS INC,Biotechnology,ernexatherapeutics.com,CAMBRIDGE,MA,2141,(617) 798-6700,,,"Sandra Gurrola, Sanjeev Luther","Elena Ratner, James Bristol, Peter Cicala, William Wexler",7249999.0,7249999.0,Series A,2025-03-31,,,,,
EROS INTERNATIONAL PLC,Other,erosinternational.com,BURBANK,CA,91505,(818) 524-7000,,,"Adam Folgelson, Ali Hussein, Kishore Lulla, Rishika Singh, Robert Simonds","Dhirendra Swarup, Dilip Thakkar, John Zhao, Nicholas Stone, Shailesh Rao",604489856.0,604489856.0,Series D+,2020-07-30,,,,,
ERP POWER HOLDINGS LLC,Manufacturing,,MOORPARK,CA,93021,(805) 517-1300,2016.0,9.0,Jeff Frank,"Abdul Sher-Jan, Jordan Katz, Michael Archer, Sameer Patel, Tim Meyer",5750000.0,5750000.0,Series A,2018-03-23,,,,,
ERRPLANE INC,Other Technology,,BROOKLYN,NY,11249,(646) 283-6377,2012.0,13.0,"Paul Dix, Todd Persen","Daniel Scholnick, Robin Vasan",9112247.0,9112247.0,Series A,2014-11-21,,,,,
ERUPTION HOLDINGS INC,Other,,ORANGE,CA,92869,(714) 975-6909,2016.0,9.0,,John Legge,,,,,,,,,
ERUPTOR LAB LLC,Manufacturing,,SPRINGFIELD,MA,1103,(413) 626-7718,2017.0,8.0,"Donald Lee Deptowicz, Rudy Nathan Vogel, Spencer Taft King, Jr., nuForj, LLC",,,,,,,,,,
ERZO FUNCTIONAL FOODS LLC,Other,,BROOKLYN,NY,11201,(917) 763-3598,2014.0,11.0,"Erica Huss, Zoe Sakoutis",,3000000.0,3000000.0,Pre-Seed,2015-09-23,,,,,
ES BANCSHARES INC,Other Banking and Financial Services,,NEWBURGH,NY,12550,(866) 646-0003,,,"Anthony P. Costa, Philip Guarnieri, Philip P. Guarnieri, Thomas P. Sperzel, Thomas Sperzel","Albert J. Pagano, Albert Pagano, Andrew Finkelstein, Andrew G. Finkelstein, David Freer, Jr., David Mesches, M.D., David P. Freer, Jr., Gale Foster, Kelly Zhong, Michael Menicucci, Michael Ostrow, Thomas D. Weddell, Thomas Weddell, Walter Daszkowski, Walter J. Daszkowski",40989984.0,14000000.0,Series A,2020-10-28,,,,,
ES EI LLC,Other,es-ei.com,Santa Monica,CA,90401,(310) 526-9090,2019.0,6.0,"D. Michael Van Konynenburg, ES EI Manager LLC",,45900000.0,45900000.0,Series B,2019-06-10,,,,,
ES SOLAR HOLDINGS LLC,Other,,ANDOVER,MA,1810,(978) 760-9971,2023.0,2.0,"Bruce Grant, Charles Ryan Huff, Maximillian Sultan","Bo Inge Andersson, Jeffrey Inge Dimond",9678291.0,9678291.0,Series A,2023-06-16,,,,,
ESCALANTE BIOSCIENCE INC,Other Health Care,,SAN FRANCISCO,CA,94107,(415) 275-0404,2024.0,1.0,"April D Schleck, Ching-Yun Hsu","Akshay R Tambe, Nicholas R Boyd",6749986.0,6749986.0,Series A,2024-05-07,,,,,
ESCAPE BIO INC,Biotechnology,escapebio.com,SOUTH SAN FRANCISCO,CA,94080,(650) 431-0100,2020.0,5.0,"Anthony Sanders Rimac, Carrolee Sanders Barlow, Julie Anne Smith, Paul Sanders Wren","Asish Sanders Xavier, Laura Anne Brass, Perry Anne Karsen, Peter Anne Moldt, R. Sanders Williams",73000000.0,73000000.0,Series C,2020-09-14,,,,,
ESCAPE VELOCITY HOLDINGS INC,Other Technology,,Irvine,CA,92618,(415) 439-5500,2017.0,8.0,"Guthrie Hayes Paterson, Tyler Hayes Beecher","Kevin Hayes Van Culin, Lewis Hayes Drumwright, Matthew Robinson, Praneeth Wanigasekera, Rob Wolfson",32848880.0,32848880.0,Series B,2017-06-06,,,,,
ESCAPISM NY LLC,Other,escapism-ny.com,NEW YORK,NY,10036,(212) 500-0989,2019.0,6.0,"Jeffrey Gerst, LLC Amazing Immersions, LLC Wow Factory, Laurence Kaye",,,,,,,,,,
ESCHELON TETON PARTNERS I LP,Other Energy,,HOUSTON,TX,77002-3290,(713) 546-2621,2012.0,13.0,"Michael K Mithoff, Thomas S. Glanville",,10000000.0,10000000.0,Series A,2013-12-19,,,,,
ESCHELON TETON SECONDARY PARTNERS I LP,Other Energy,,HOUSTON,TX,77002,(713) 546-2621,2014.0,11.0,"Michael K Mithoff, Thomas S. Glanville",,10000000.0,10000000.0,Seed,2014-01-14,,,,,
ESCIENT PHARMACEUTICALS INC,Biotechnology,escientpharmaceuticals.com,SAN DIEGO,CA,92121,(858) 617-8220,2017.0,8.0,"Aaron Sereda Mishel, Alain Baron, Joshua Grass, Marcus Boehm","Andrew Schwab, Charles Sereda Zuker, Charles Zuker, Jason Hafler, Jason Sereda Hafler, JeenJoo Kang, Kathleen Glaub, Kathleen Sereda Glaub, Kevin Raidy, Kevin Sereda Raidy, Peter Hirth, Peter Sereda Hirth, Robert Tjian",237500008.0,120000006.0,Series C,2022-11-14,52.0,2.0,96.29629629629628,88850.0,"['Supply Chain Specialist', 'Regulatory Affairs Specialist', 'Quality Control Chemist ', 'QA Engineer', 'Formulation Scientist ']"
ESCONDIDO IDAHO AVE LLC,Other,,DEL MAR,CA,92014,(949) 296-7502,2023.0,2.0,"Oscar Keegan Uranga, S Keegan McNamara",,,,,,,,,,
ESCREENLOGIC INC,Other Technology,,GOLD RIVER,CA,95670,(916) 288-8170,,,"Anthony Romano III, Chris Brewer, Chris Harrell, Gary Balk, Kraig Clark",,2082500.0,2082500.0,Pre-Seed,2019-06-24,,,,,
ESG CAPITAL FUND LP,Other,esg-capital.com,NEW YORK,NY,10024,(717) 658-2627,2021.0,4.0,Timothy Kotzman,,,,,,,,,,
ESG-H1 LLC,Other Energy,,WEST SPRINGFIELD,MA,1089,(413) 272-2135,2015.0,10.0,"Nicholas J Scuderi, Nicholas Scuderi",,10000000.0,5000000.0,Pre-Seed,2020-06-30,,,,,
ESHARES INC,Other,eshares.com,San Francisco,CA,94104,(650) 669-8381,,,"Charly Chien Hsing Kevers, Charly Kevers, Charly Shozen Kevers, Henry Shozen Ward, Henry Ward, Michael Chien Hsing Wu","Alex Chien Hsing Kurland, Alex Kurland, Andrew Chien Hsing Parker, Andrew Daniel Parker, Arjun Chien Hsing Sethi, Arjun Sethi, Arjun Shozen Sethi, Barbara Byrne, John Ward Buttrick, Manu Chien Hsing Kumar, Marc Andreessen, Marc Andresseen, Marc Shozen Andreessen, Matthew Chien Hsing Murphy, Matthew Murphy, Matthew Shozen Murphy, Michael Chien Hsing Deleray, Michael Deleray, Michael Shozen Deleray, William Kohler, William Shozen Kohler",1126309497.0,499999601.0,Series D+,2021-07-30,,,,,
ESL TEKNOLOGIES LLC,Business Services,,Dallas,TX,75201,(214) 849-9800,,,"Bob T Grammen, John T Jaeger, Jr., Julie Krupala",,2000000.0,2000000.0,Pre-Seed,2017-09-01,,,,,
ESL WORKS INC,Other Technology,eslworks.com,Brooklyn,NY,11201,(929) 377-7955,2019.0,6.0,Rachael Nemeth,Melody Koh,2040001.0,2040001.0,Seed,2020-05-27,,,,,
ESNF INC,Other Health Care,,LONG ISLAND CITY,NY,11101,(855) 376-3669,2014.0,11.0,"David Chess, M.D., Evan Rakowski, Susan Riley","Diane Daych, Frank Young, Frank Young, M.D.",6250000.0,4000000.0,Seed,2016-04-07,,,,,
ESO SOLUTIONS INC,Computers,eso.com,Austin,TX,78759,(866) 766-9471,,,"Christopher T. Dillie, Cortney Robert Johnson, Elaine Robert Gordon, Jennifer W Mabe, Jennifer W. Mabe, Matt H. Walker","David Robert Cusimano, David Robert Lee, David W Cusimano, David W Lee, David W. Cusimano, David W. Lee, Ed Robert Racht, Ed W Racht, Ed W. Racht, Eric Robert Beck, Gregory H Williams, Gregory H. Williams, James Robert Carter, Jason Robert Kurtz",45024510.0,10000000.0,Series A,2019-04-24,,,,,
ESP TECHNOLOGY & LOGISTICS INC,Other Technology,,LOS ANGELES,CA,90064,(310) 899-9200,2022.0,3.0,"Daniel Pimentel, Jonathan Rosenthal","Aaron Rosenthal, Brendan Wesdock",5000000.0,5000000.0,Seed,2022-12-12,,,,,
ESPEED DIGITAL ERA FUND A LP,Other,,CUPERTINO,CA,95014,(408) 718-6873,2018.0,7.0,"Hailiang Xing, Lee Alexander Wang",,4000000.0,4000000.0,Seed,2018-07-01,,,,,
ESPER TECHNOLOGIES INC,Other Technology,espertechnologies.com,REDWOOD CITY,CA,94063,(509) 552-6211,2013.0,12.0,Andrew Lee,"Garry Tan, Joseph Lonsdale, Keith Rabois",3216453.0,3216453.0,Seed,2016-03-02,,,,,
ESPERANCE PHARMACEUTICALS INC,Biotechnology,,HOUSTON,TX,77010,(713) 276-7600,,,"Carola Leuschner, Hector Alila, Sonia Deggs","Joseph Lovett, Peter Hoang, Ross Barrett",1000000.0,1000000.0,Pre-Seed,2019-06-28,,,,,
ESPERANZA CAPITAL LLC,Other,esperanzacapital.com,COSTA MESA,CA,92627,(949) 300-7311,2024.0,1.0,"* Cable Capital Ventures, LLC, * Esperanza Advisors, LLC, Brady Butcher, Wade Cable",,13051000.0,2900000.0,Pre-Seed,2024-11-21,,,,,
ESPEROS INC,Other,esperos.com,AUSTIN,TX,78701,(512) 498-4382,2016.0,9.0,"Natalie Corace, Sid Jawahar",,4000000.0,4000000.0,Seed,2019-07-10,,,,,
ESPRESA INC,Other Technology,espresa.com,PALO ALTO,CA,94306,(650) 725-6699,2015.0,10.0,"Alex Shubat, Raghavan J. Menon","Adoram Gaash, Christopher J. Rust, Christopher Rust, Gideon Argov, Gideon J. Argov, Michael J. Stark, Michael Stark",37095748.0,4999998.0,Seed,2025-04-25,,,,,
ESQUIRE FINANCIAL HOLDINGS INC,Other Banking and Financial Services,,NEW YORK,NY,10017,(516) 535-2002,2010.0,15.0,"Andrew C Sagliocca, Ari P Kornhaber, Dennis C Shields, Eric S Bader","Angelicque C Moreno, Anthony C Coelho, Christopher A. Seeger, Kevin C Waterhouse, Marc C Grossman, Michael C Skoler, Richard T Powers, Robert J Mitzman, Russ M Herman, Selig A Zises, Todd P Deutsch",57500000.0,25000000.0,Series B,2014-12-30,,,,,
ESSENTIA PHARMA FLORIDA LLC,Pharmaceuticals,,ROSENBERG,TX,77471,(281) 239-9876,2018.0,7.0,"CHARLES HEWITT, DOUG DEVRIES, PAUL KARPECKI, STACY FOSTER, TROY SMITH",,,,,,,,,,
ESSENTIA PHARMA SOCAL LLC,Pharmaceuticals,,ROSENBERG,TX,77471,(405) 777-3790,2017.0,8.0,"CHARLES HEWITT, MICHAEL O'TOOLE, PAUL KARPECKI, THOMAS MASON, TROY SMITH",,,,,,,,,,
