ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0001683168-25-009344	YES	101	0002101127	LV Cypresswood Asset LLC	254 CHAPMAN RD.	STE 208 #23134	NEWARK	DE	DELAWARE	19702	310-929-4409	TEXAS							Limited Liability Company		withinFiveYears	2025
0002098062-25-000001	YES	101	0002098062	Fortress Fund 1, LLC	174 WATERCOLOR WAY, STE 103, #355		SANTA ROSA BEACH	FL	FLORIDA	32459	2487704431	MICHIGAN							Limited Liability Company		withinFiveYears	2025
0002102267-25-000001	YES	101	0002102267	Kortex Fund Ltd.	10089 WILLOW CREEK ROAD	SUITE 200	SAN DIEGO	CA	CALIFORNIA	92131	775-902-2099	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2025
0002102728-25-000001	YES	101	0002102728	Clinton LLC	4511 SE 63RD AVENUE	SUITE D	PORTLAND	OR	OREGON	97206	503-498-8528	OREGON							Limited Liability Company		withinFiveYears	2025
0001959049-25-000002	YES	101	0001959049	Treville Credit Offshore Fund LP	C/O OGIER GLOBAL (CAYMAN) LIMITED	89 NEXUS WAY, CAMANA BAY	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9009	305-494-4856	CAYMAN ISLANDS				Offshore CV Credit Opportunities Partners Fund LP			Limited Partnership		withinFiveYears	2022
0002101322-25-000002	YES	101	0002101322	Gideon Metropolis LLC	104 W ANAPAMU STREET	SUITE B	SANTA BARBARA	CA	CALIFORNIA	93101	(805) 705-5262	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002101358-25-000001	YES	101	0002101358	Catalur Capital Solutions Fund, LP	60 EAST 42ND STREET,	SUITE 1130	NEW YORK	NY	NEW YORK	10165	212-377-7414	DELAWARE							Limited Partnership		withinFiveYears	2025
0002102268-25-000001	YES	101	0002102268	Kortex Fund LP	10089 WILLOW CREEK ROAD	SUITE 200	SAN DIEGO	CA	CALIFORNIA	92131	775-902-2099	DELAWARE							Limited Partnership		withinFiveYears	2025
0002102648-25-000001	YES	101	0002102648	ID FUND - SERIES 25 - VIDMOB	751 PARK OF COMMERCE DRIVE	STE 128	BOCA RATON	FL	FLORIDA	33487	5614621200	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001987815-25-000003	YES	101	0001987815	Galaxy Plus Fund LLC - Millburn Resource Oppty Feeder Fund (557)	C/O NEW HYDE PARK ALTERNATIVE FUNDS, LLC	330 S. NAPERVILLE ROAD, SUITE 206	WHEATON	IL	ILLINOIS	60187	(630) 593-3613	DELAWARE							Limited Liability Company		withinFiveYears	2021
0001012975-25-000980	YES	101	0002048428	Star Mountain U.S. Lower Middle-Market Secondary Fund III, LP	2 GRAND CENTRAL TOWER	140 EAST 45TH STREET, 37TH FLOOR	NEW YORK	NY	NEW YORK	10017	646-787-0203	DELAWARE							Limited Partnership		withinFiveYears	2024
0002044880-25-000004	YES	101	0002044880	AIIP FUND LLC	C/O KBF Advisory, LLC	5285 Meadows Rd Ste 420	LAKE OSWEGO	OR	OREGON	97035	503-395-4311	DELAWARE				AIIP FUND LP			Limited Liability Company		withinFiveYears	2024
0002101364-25-000001	YES	101	0002101364	270 Growth Partners IV SPV, LP	390 MADISON AVENUE	27TH FLOOR	NEW YORK	NY	NEW YORK	10017	212-464-1649	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087181-25-000001	YES	101	0002087181	BU-0715 Fund II, a series of JMWTX Investments, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0001598775-25-000005	YES	101	0001598775	Samsonite Group S.A.	13-15 AVENUE DE LA LIBERTE		LUXEMBOURG CITY	N4	LUXEMBOURG	L-1931	352268901	LUXEMBOURG				Samsonite International S.A.			Corporation		overFiveYears	
0001813406-25-000017	YES	101	0001813406	RL Investment Group LLC	19790 W DIXIE HWY	PH1	AVENTURA	FL	FLORIDA	33180	3057998668	FLORIDA				RL RANCHO CA LLC			Limited Liability Company		overFiveYears	
0002072526-25-000001	YES	101	0002072526	McKenzie River Capital, LLC	325 SHARON PARK DRIVE, SUITE 705		MENLO PARK	CA	CALIFORNIA	94025	650-815-7042	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002102492-25-000001	YES	101	0002102492	Canopy Grove Investments LLC	3001 PGA BLVD	SUITE 103	PALM BEACH GARDENS	FL	FLORIDA	33410	561-855-4635	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002101924-25-000002	YES	101	0002101924	Murrells Inlet ASC, LLC	3545 HIGHWAY 17 BYPASS	SUITE 100	MURRELLS INLET	SC	SOUTH CAROLINA	29576	(843) 299-1717	SOUTH CAROLINA							Limited Liability Company		overFiveYears	
0002055538-25-000003	YES	101	0002055538	CM Investments II LLC - CM 4448 Cali Financing LLC	12012 GOSHEN AVE	#307	LOS ANGELES	CA	CALIFORNIA	90049	425-224-3013	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002004596-25-000003	YES	101	0002004596	Galaxy Plus Fund LLC - CoreCommodity I Feeder Fund (558)	C/O NEW HYDE PARK ALTERNATIVE FUNDS, LLC	330 S. NAPERVILLE RD STE. 206	WHEATON	IL	ILLINOIS	60187	(312) 375-4903	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002099235-25-000001	YES	101	0002099235	AuricGate Global Inc.	59 MAIDEN LN		NEW YORK	NY	NEW YORK	10038	18287514508	NEW YORK							Corporation		withinFiveYears	2023
0002102596-25-000001	YES	101	0002102596	WCM Partners DB25 LP	281 BROOKS STREET		LAGUNA BEACH	CA	CALIFORNIA	92651	949.380.0200	DELAWARE							Limited Partnership		withinFiveYears	2025
0001104659-25-124308	YES	101	0002102606	Lending Ark Asia Secured Private Debt Fund III, LP	89 NEXUS WAY, CAMANA BAY		GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9009	852-2600-8201	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2023
0001213900-25-125478	YES	101	0001868532	Myrtelle Inc.	17 STATE STREET	FL3, SUITE 350	NEW YORK	NY	NEW YORK	10004	(781) 621-2381	DELAWARE				Myrtelle LLC			Corporation		withinFiveYears	2021
0002100945-25-000001	YES	101	0002100945	8456 Orange Ave Property Owner, LLC	2141 S. ALTERNATE A1A	SUITE 440	JUPITER	FL	FLORIDA	33477	410-977-3623	FLORIDA							Limited Liability Company		withinFiveYears	2025
0001231919-25-000656	YES	101	0002100857	NLP AI, LP	3000 ALPINE ROAD		PORTOLA VALLEY	CA	CALIFORNIA	94028	650-324-5980	DELAWARE							Limited Partnership		withinFiveYears	2025
0000904454-25-000642	YES	101	0002102092	Partners Capital Raven Secondaries Fund I, L.P.	C/O PARTNERS CAPITAL INVESTMENT GROUP	600 ATLANTIC AVENUE, 30TH FLOOR	BOSTON	MA	MASSACHUSETTS	02210	617-292-2570	DELAWARE							Limited Partnership		withinFiveYears	2025
0000904454-25-000642	NO	102	0002102091	Partners Capital Raven Secondaries Fund I (Cayman), L.P.	C/O PARTNERS CAPITAL INVESTMENT GROUP	600 ATLANTIC AVENUE, 30TH FLOOR	BOSTON	MA	MASSACHUSETTS	02210	617-292-2570	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP	withinFiveYears	2025
0002006541-25-000002	YES	101	0002006541	Blue Owl GP Stakes Stargate (B) LP	399 PARK AVENUE	37TH FLOOR	NEW YORK	NY	NEW YORK	10022	212-419-3000	DELAWARE							Limited Partnership		withinFiveYears	2023
0002100881-25-000001	YES	101	0002100881	Set Builders IV, L.P.	325 SHARON PARK DR, SUITE 603		MENLO PARK	CA	CALIFORNIA	94025	253-221-8239	DELAWARE							Limited Partnership		withinFiveYears	2025
0002098692-25-000006	YES	101	0002098692	Bubble Bud Inc.	11564 - 149 STREET NW		EDMONTON	A0	ALBERTA, CANADA	T5M 1W7	825-842-7632	ALBERTA, CANADA							Corporation		overFiveYears	
0002089267-25-000002	YES	101	0002089267	Five Arrows Global Loan Investments III PLC	6TH FLOOR, DUO, 280 BISHOPSGATE		LONDON	X0	UNITED KINGDOM	00000	44 20 7280 1535	UNITED KINGDOM							Limited Liability Company		withinFiveYears	2025
0002102703-25-000001	YES	101	0002102703	PMP Investment Fund, LLC	3379 PEACHTREE ROAD NE	SUITE 655	ATLANTA	GA	GEORGIA	30326	(404) 553-4352	GEORGIA							Limited Liability Company		withinFiveYears	2025
0000904454-25-000641	NO	102	0002042296	Siguler Guff Small Buyout Opportunities Fund VI (F), LP	200 PARK AVENUE, 14TH FLOOR		NEW YORK	NY	NEW YORK	10166	212-332-5100	DELAWARE							Limited Partnership		withinFiveYears	2024
0000904454-25-000641	NO	103	0002042346	Siguler Guff Small Buyout Opportunities Fund VI (T), LP	200 PARK AVENUE, 14TH FLOOR		NEW YORK	NY	NEW YORK	10166	212-332-5100	DELAWARE							Limited Partnership		withinFiveYears	2024
0000904454-25-000641	YES	101	0002042344	Siguler Guff Small Buyout Opportunities Fund VI, LP	200 PARK AVENUE, 14TH FLOOR		NEW YORK	NY	NEW YORK	10166	212-332-5100	DELAWARE							Limited Partnership		withinFiveYears	2024
0001837829-25-000002	YES	101	0001837829	Bancroft Capital Partners LP	C/O CY INVESTORS LLC	2833 SMITH AVENUE, SUITE 329	BALTIMORE	MD	MARYLAND	21209	(443) 379-0190	DELAWARE							Limited Partnership		overFiveYears	
0001973997-25-000006	YES	101	0001973997	DIV Industrial Fund I, LLC	120 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-851-7238	DELAWARE							Limited Liability Company		withinFiveYears	2022
0000890821-25-000006	YES	101	0000890821	Enveric Biosciences, Inc.	245 FIRST STREET RIVERVIEW II 18TH FLOOR		CAMBRIDGE	MA	MASSACHUSETTS	02142	(617) 444-8400	DELAWARE				AMERI Holdings, Inc.	SPATIALIZER AUDIO LABORATORIES INC		Corporation		overFiveYears	
0002006363-25-000002	YES	101	0002006363	Blue Owl GP Stakes Stargate (A) LP	399 PARK AVENUE	37TH FLOOR	NEW YORK	NY	NEW YORK	10022	212-419-3000	DELAWARE							Limited Partnership		withinFiveYears	2023
0002098692-25-000005	YES	101	0002098692	Bubble Bud Inc.	11564 - 149 STREET NW		EDMONTON	A0	ALBERTA, CANADA	T5M 1W7	825-842-7632	ALBERTA, CANADA							Corporation		overFiveYears	
0001988351-25-000002	YES	101	0001988351	Court Square Capital Partners (Blocker) V, L.P.	C/O COURT SQUARE CAPITAL PARTNERS	299 PARK AVENUE, 35TH FLOOR	NEW YORK	NY	NEW YORK	10171	(212) 752-6110	DELAWARE							Limited Partnership		withinFiveYears	2023
0002051991-25-000003	YES	101	0002051991	Galaxy Plus Fund LLC - Dunn Financials Feeder Fund (589)	C/O NEW HYDE PARK ALTERNATIVE FUNDS, LLC	330 S. NAPERVILLE RD. STE 206	WHEATON	IL	ILLINOIS	60187	630-895-8917	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001988342-25-000002	YES	101	0001988342	Court Square Capital Partners V, L.P.	C/O COURT SQUARE CAPITAL PARTNERS	299 PARK AVENUE, 35TH FLOOR	NEW YORK	NY	NEW YORK	10171	(212) 752-6110	DELAWARE							Limited Partnership		withinFiveYears	2023
0002101895-25-000001	YES	101	0002101895	Basal Capital, a Series of Decile Start Fund, LP	575 LEXINGTON AVE	14TH FLOOR	NEW YORK	NY	NEW YORK	10022	3014124975	DELAWARE							Limited Partnership		withinFiveYears	2025
0001193125-25-331101	YES	101	0000070145	NATIONAL FUEL GAS CO	6363 Main Street		Williamsville	NY	NEW YORK	14221	(716) 857-7000	NEW JERSEY							Corporation		overFiveYears	
0002101283-25-000001	YES	101	0002101283	Wellington-T CI, LLC	540 MADISON AVENUE	SUITE 21B	NEW YORK	NY	NEW YORK	10022	212-433-8461	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002051506-25-000003	YES	101	0002051506	Galaxy Plus Fund LLC - Dunn Commodities Feeder Fund (588)	C/O NEW HYDE PARK ALTERNATIVE FUNDS, LLC	330 S. NAPERVILLE RD. STE 206	WHEATON	IL	ILLINOIS	60187	630-895-8917	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002102566-25-000001	YES	101	0002102566	SREI FUND LLC	777 BRICKELL AVENUE	SUITE 500	MIAMI	FL	FLORIDA	33131	(305) 419-3005	FLORIDA							Limited Liability Company		withinFiveYears	2025
0001994556-25-000003	YES	101	0001994556	HIGHGATE EQUITY PARTNERS II, L.P.	111 EAST WACKER DRIVE	SUITE 900	CHICAGO	IL	ILLINOIS	60601	312-361-1564	DELAWARE							Limited Partnership		withinFiveYears	2022
0002071842-25-000033	YES	101	0002095474	Partners 8 Inc.	181 BAY STREET	SUITE 100	TORONTO	A6	ONTARIO, CANADA	M5J 2T3	(416) 369-2621	ONTARIO, CANADA							Corporation		withinFiveYears	2025
0001787545-25-000003	YES	101	0001787545	BM Fitness Group, Inc.	3201 Dallas Pkwy, Ste 200		Frisco	TX	TEXAS	75034	(214) 396-8585	TEXAS							Corporation		overFiveYears	
0001685012-25-000002	YES	101	0001685012	Ripple Labs Inc.	600 Battery Street		SAN FRANCISCO	CA	CALIFORNIA	94111	415-213-4838	DELAWARE							Corporation		overFiveYears	
0001193125-25-331078	YES	101	0000070145	NATIONAL FUEL GAS CO	6363 Main Street		Williamsville	NY	NEW YORK	14221	(716) 857-7000	NEW JERSEY							Corporation		overFiveYears	
0001798793-25-000004	YES	101	0001798793	Nature's Toolbox, Inc.	7701 INNOVATION WAY		RIO RANCHO	NM	NEW MEXICO	87144	(617) 721-3604	DELAWARE							Corporation		overFiveYears	
0001012975-25-000977	YES	101	0002010152	PEG Secondary Portfolio L.P.	J.P. MORGAN INVESTMENT MANAGEMENT INC.	390 Madison Avenue, 31st Floor	NEW YORK	NY	NEW YORK	10017	212-270-6000	DELAWARE							Limited Partnership		withinFiveYears	2023
0001012975-25-000976	YES	101	0002010163	PEG Secondary Portfolio SCSp SICAV-RAIF	7, rue Genistre		Luxembourg	N4	LUXEMBOURG	L-1623	352-28-26-97-25	LUXEMBOURG							Other	Luxembourg Special Limited Partnership	withinFiveYears	2023
0002098692-25-000004	YES	101	0002098692	Bubble Bud Inc.	11564 - 149 STREET NW		EDMONTON	A0	ALBERTA, CANADA	T5M 1W7	825-842-7632	ALBERTA, CANADA							Corporation		overFiveYears	
0001012975-25-000975	YES	101	0002010350	PEG Secondary Portfolio (Holding) L.P.	J.P. MORGAN INVESTMENT MANAGEMENT INC.	390 Madison Avenue, 31st Floor	NEW YORK	NY	NEW YORK	10017	212-270-6000	DELAWARE							Limited Partnership		withinFiveYears	2023
0000950103-25-016507	YES	101	0002087999	Antares Tiger Parasol Senior Loan Feeder Fund (Cayman) LP	C/O ANTARES CAPITAL ADVISERS LLC	320 S. CANAL STREET, SUITE 4200	CHICAGO	IL	ILLINOIS	60606	312-638-4000	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARNTERSHIP	withinFiveYears	2025
0001013594-25-001528	YES	101	0002099749	130 GRAHAM FUNDING L.P.	999 CENTRAL AVENUE	SUITE 302	WOODMERE	NY	NEW YORK	11598	516-537-9645	NEW YORK							Limited Partnership		withinFiveYears	2025
0002095994-25-000002	YES	101	0002095994	Bears Opportunities, L.P.	1865 PALMER AVENUE, SUITE 104		LARCHMONT	NY	NEW YORK	10538	(914) 833-9100	DELAWARE							Limited Partnership		withinFiveYears	2025
0001851464-25-000002	YES	101	0001851464	FLEXERA PARENT, LLC	300 PARK BLVD.	SUITE 400	ITASCA	IL	ILLINOIS	60143	847-466-4000	DELAWARE	Project Gilligan Parent, LLC						Limited Liability Company		overFiveYears	
0002101726-25-000002	YES	101	0002101726	OP Burlington Drive, LLC	c/o OP Burlington Drive Manager, LLC	2601 BLAKE STREET, SUITE 100	DENVER	CO	COLORADO	80205	415-454-8002	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002042501-25-000002	YES	101	0002042501	G2VP III, LP	3280 ALPINE ROAD		PORTOLA VALLEY	CA	CALIFORNIA	94028	650-996-6742	DELAWARE							Limited Partnership		withinFiveYears	2024
0002098692-25-000003	YES	101	0002098692	Bubble Bud Inc.	11564 - 149 STREET NW		EDMONTON	A0	ALBERTA, CANADA	T5M 1W7	825-842-7632	ALBERTA, CANADA							Corporation		overFiveYears	
0002100014-25-000002	YES	101	0002100014	OP Burlington Drive Investor, LLC	c/o OP Burlington Drive Investor Manager	2601 BLAKE STREET, SUITE 100	Denver	CO	COLORADO	80205	415-454-8002	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002100800-25-000001	YES	101	0002100800	Dominari Master SPV LLC, Series XXVII Anduril	725 FIFTH AVENUE	23RD FLOOR	NEW YORK	NY	NEW YORK	10022	212-393-4500	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002098692-25-000002	YES	101	0002098692	Bubble Bud Inc.	11564 - 149 STREET NW		EDMONTON	A0	ALBERTA, CANADA	T5M 1W7	825-842-7632	ALBERTA, CANADA							Corporation		overFiveYears	
0002050033-25-000002	YES	101	0002050033	Abantes Investment Management Fund LP	BAARERSTRASSE 52		Zug	V8	SWITZERLAND	6300	+41 44 580 23 37	DELAWARE							Limited Partnership		withinFiveYears	2023
0002098692-25-000001	YES	101	0002098692	Bubble Bud Inc.	11564 - 149 STREET NW		EDMONTON	A0	ALBERTA, CANADA	T5M 1W7	825-842-7632	ALBERTA, CANADA							Corporation		overFiveYears	
0000908834-25-000378	YES	101	0002102644	MPC KS 2028 LIHTC ICF, LLC	3414 PEACHTREE ROAD	SUITE 825	ATLANTA	GA	GEORGIA	30326	4045968019	GEORGIA							Limited Liability Company		withinFiveYears	2025
0000908834-25-000377	YES	101	0002102681	MPC KS 2027 LIHTC ICF, LLC	3414 PEACHTREE ROAD	SUITE 825	ATLANTA	GA	GEORGIA	30326	4045968019	GEORGIA							Limited Liability Company		withinFiveYears	2025
0000908834-25-000376	YES	101	0002102682	MPC KS 2026 LIHTC ICF, LLC	3414 PEACHTREE ROAD	SUITE 825	ATLANTA	GA	GEORGIA	30326	4045968019	GEORGIA							Limited Liability Company		withinFiveYears	2025
0002068863-25-000002	YES	101	0002068863	SpaceX - Futurum a Series of Master Fund I LLC	2025 GUADALUPE STREET SUITE 260		AUSTIN	TX	TEXAS	78705	8332673326	DELAWARE							Limited Liability Company		withinFiveYears	2024
0000908834-25-000375	YES	101	0002102683	MPC KS 2025 LIHTC ICF, LLC	3414 PEACHTREE ROAD	SUITE 825	ATLANTA	GA	GEORGIA	30326	4045968019	GEORGIA							Limited Liability Company		withinFiveYears	2025
0000908834-25-000374	YES	101	0002102685	MPC HI 2028 LIHTC ICF, LLC	3414 PEACHTREE ROAD	SUITE 825	ATLANTA	GA	GEORGIA	30326	4045968019	GEORGIA							Limited Liability Company		withinFiveYears	2025
0000950142-25-003268	YES	101	0002048449	GoldenTree Private Credit Fund II UK Feeder LP	300 PARK AVENUE		NEW YORK	NY	NEW YORK	10022	212-847-3500	CAYMAN ISLANDS							Other	Cayman Islands exempted limited partnership	withinFiveYears	2024
0002102686-25-000001	YES	101	0002102686	Harvest Growth Capital V QP, LLC - Series B	3616 FAR WEST BLVD.	SUITE 117-667	AUSTIN	TX	TEXAS	78731	512-466-9118	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000950142-25-003267	YES	101	0002048453	GoldenTree Private Credit Fund II (Cayman) FT LP	300 PARK AVENUE		NEW YORK	NY	NEW YORK	10022	212-847-3500	CAYMAN ISLANDS							Other	Cayman Islands exempted limited partnership	withinFiveYears	2024
0000908834-25-000373	YES	101	0002102669	Monarch MSS SC 2029 LIHTC ICF, LLC	3414 PEACHTREE ROAD	SUITE 825	ATLANTA	GA	GEORGIA	30326	4045968019	GEORGIA							Limited Liability Company		withinFiveYears	2025
0002095994-25-000001	YES	101	0002095994	Bears Opportunities, L.P.	1865 PALMER AVENUE, SUITE 104		LARCHMONT	NY	NEW YORK	10538	914-833-9100	DELAWARE							Limited Partnership		withinFiveYears	2025
0000908834-25-000372	YES	101	0002102670	Monarch MSS SC 2028 LIHTC ICF, LLC	3414 PEACHTREE ROAD	SUITE 825	ATLANTA	GA	GEORGIA	30326	4045968019	GEORGIA							Limited Liability Company		withinFiveYears	2025
0000950142-25-003266	YES	101	0002048455	GoldenTree Private Credit Fund II (Cayman) LP	300 PARK AVENUE		NEW YORK	NY	NEW YORK	10022	212-847-3500	CAYMAN ISLANDS							Other	Cayman Islands exempted limited partnership	withinFiveYears	2024
0000950142-25-003265	YES	101	0002048456	GoldenTree Private Credit Fund II LP	300 PARK AVENUE		NEW YORK	NY	NEW YORK	10022	212-847-3500	DELAWARE							Limited Partnership		withinFiveYears	2024
0002094456-25-000002	YES	101	0002094456	Higher Ground Labs Fund V LP	1440 W TAYLOR ST	#2001	CHICAGO	IL	ILLINOIS	60607	708-953-8734	DELAWARE							Limited Partnership		withinFiveYears	2025
0002102696-25-000001	YES	101	0002102696	Modern Prairie Inc.	21171 HILLSDALE LANE		HUNTINGTON BEACH	CA	CALIFORNIA	92646	(920) 212-8656	DELAWARE							Corporation		withinFiveYears	2025
0001802566-25-000002	YES	101	0001802566	Ferretly International, Inc.	16 N. WASHINGTON ST	STE 102	EASTON	MD	MARYLAND	21601	4103103006	DELAWARE				Ferretly International, LLC			Corporation		overFiveYears	
0002102704-25-000001	YES	101	0002102704	Cornerstone Fund LLC/NY	7 S CANAL STREET		GREENE	NY	NEW YORK	13778	(607) 316-0987	NEW YORK							Limited Liability Company		withinFiveYears	2025
0002017047-25-000002	YES	101	0002017047	Alta Resource Technologies, Inc.	955 10TH ST.		BOULDER	CO	COLORADO	80302	720-607-9914	DELAWARE							Corporation		withinFiveYears	2023
0002079342-25-000003	YES	101	0002079342	EREBOR A SERIES OF VUVP FUND LLC	2025 GUADALUPE STREET SUITE 260		AUSTIN	TX	TEXAS	78705	8332673326	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002100419-25-000001	YES	101	0002100419	GO4 Gold Inc.	1060 WOODCOCK ROAD		ORLANDO	FL	FLORIDA	32803	(408) 667-3700	WYOMING							Corporation		overFiveYears	
0002031357-25-000003	YES	101	0002031357	JS VENTURE FUND LLC SERIES A23	585 STEWART AVE	SUITE L60C	GARDEN CITY	NY	NEW YORK	11530	516-257-7001	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001999196-25-000003	YES	101	0001999196	Stratum Biosciences Inc.	540 JOHNSTONE DRIVE		MADISON	MS	MISSISSIPPI	39110	601-954-5652	DELAWARE				Suneco Technologies Inc.			Corporation		withinFiveYears	2023
0002041974-25-000004	YES	101	0002041974	Peakline Real Estate BTR Fund I, LLC	444 W LAKE STREET, 47TH FLOOR		CHICAGO	IL	ILLINOIS	60606	3126228140	DELAWARE				Cresset Real Estate BTR Fund I, LLC			Limited Liability Company		withinFiveYears	2024
0002100279-25-000001	YES	101	0002100279	NP Industrial VII REIT 2, LP	3315 N. OAK TRAFFICWAY		KANSAS CITY	MO	MISSOURI	64116	(816) 888-7380	DELAWARE							Limited Partnership		withinFiveYears	2024
0002101425-25-000001	YES	101	0002101425	GIC 60 LLC - Series AI	361 CALLE ANGEL BUONOMO		SAN JUAN	PR	PUERTO RICO	00918	7874494277	PUERTO RICO							Limited Liability Company		withinFiveYears	2025
0000905148-25-004475	YES	101	0001864220	Plant People, PBC	406 South Park Drive		Austin	TX	TEXAS	78704	855-422-0990	DELAWARE				Plant People, PBC.			Other	a Delaware public benefit corporation	withinFiveYears	2021
0001012975-25-000974	YES	101	0002102052	LS Affiliates & Partners (Parallel) 2025, L.P.	502 Waverley Street, Suite 2		Palo Alto	CA	CALIFORNIA	94301	650-331-4151	DELAWARE							Limited Partnership		withinFiveYears	2025
0001013594-25-001527	YES	101	0001957934	Clear Haven Ultra Short Investment Grade Bond Fund, LP	489 FIFTH AVENUE	32ND FLOOR	NEW YORK	NY	NEW YORK	10017	332-240-0422	DELAWARE							Limited Partnership		withinFiveYears	2022
0002102627-25-000001	YES	101	0002102627	CF Venture Partners XVI, L.P.	601 MERRITT 7, 4TH FLOOR		NORWALK	CT	CONNECTICUT	06851	203-563-5000	DELAWARE							Limited Partnership		withinFiveYears	2025
